"Step","deft-plasma-3 - Training Rec. Loss","deft-plasma-3 - Training Rec. Loss__MIN","deft-plasma-3 - Training Rec. Loss__MAX","deft-plasma-3 - Validation Rec. Loss","deft-plasma-3 - Validation Rec. Loss__MIN","deft-plasma-3 - Validation Rec. Loss__MAX"
"464","0.00219346341896596","0.00219346341896596","0.00219346341896596","0.0027829850424110607","0.0027829850424110607","0.0027829850424110607"
"465","0.002187495584221113","0.002187495584221113","0.002187495584221113","0.002752529152758724","0.002752529152758724","0.002752529152758724"
"466","0.0021835688853971487","0.0021835688853971487","0.0021835688853971487","0.002772580305547455","0.002772580305547455","0.002772580305547455"
"467","0.0021758185243339703","0.0021758185243339703","0.0021758185243339703","0.002749045571331257","0.002749045571331257","0.002749045571331257"
"468","0.002178467904598698","0.002178467904598698","0.002178467904598698","0.002754883464583334","0.002754883464583334","0.002754883464583334"
"469","0.0021781350194634906","0.0021781350194634906","0.0021781350194634906","0.002777207149784365","0.002777207149784365","0.002777207149784365"
"470","0.0021670702963287303","0.0021670702963287303","0.0021670702963287303","0.00276037360955513","0.00276037360955513","0.00276037360955513"
"471","0.0021669991129086206","0.0021669991129086206","0.0021669991129086206","0.002750298388713483","0.002750298388713483","0.002750298388713483"
"472","0.002160531357560802","0.002160531357560802","0.002160531357560802","0.0027684807089447807","0.0027684807089447807","0.0027684807089447807"
"473","0.002155814753330892","0.002155814753330892","0.002155814753330892","0.0027655111366481563","0.0027655111366481563","0.0027655111366481563"
"474","0.0021506324046485017","0.0021506324046485017","0.0021506324046485017","0.0027693187358703193","0.0027693187358703193","0.0027693187358703193"
"475","0.002141910038827956","0.002141910038827956","0.002141910038827956","0.002786203818469125","0.002786203818469125","0.002786203818469125"
"476","0.00214986608377025","0.00214986608377025","0.00214986608377025","0.0027492202299116883","0.0027492202299116883","0.0027492202299116883"
"477","0.002128873574238181","0.002128873574238181","0.002128873574238181","0.002788717828772116","0.002788717828772116","0.002788717828772116"
"478","0.0021333106178143997","0.0021333106178143997","0.0021333106178143997","0.002755769248400491","0.002755769248400491","0.002755769248400491"
"479","0.002126496638803724","0.002126496638803724","0.002126496638803724","0.0027841312605679496","0.0027841312605679496","0.0027841312605679496"
"480","0.002130710360112803","0.002130710360112803","0.002130710360112803","0.0027664339488421624","0.0027664339488421624","0.0027664339488421624"
"481","0.0021198664472094155","0.0021198664472094155","0.0021198664472094155","0.0027679881309824214","0.0027679881309824214","0.0027679881309824214"
"482","0.0021231132767041277","0.0021231132767041277","0.0021231132767041277","0.002765117282353932","0.002765117282353932","0.002765117282353932"
"483","0.0021186630602785255","0.0021186630602785255","0.0021186630602785255","0.0027610153724304492","0.0027610153724304492","0.0027610153724304492"
"484","0.002108823757803302","0.002108823757803302","0.002108823757803302","0.002751066424663199","0.002751066424663199","0.002751066424663199"
"485","0.0021133848202666682","0.0021133848202666682","0.0021133848202666682","0.0027762870080705318","0.0027762870080705318","0.0027762870080705318"
"486","0.002117283584874231","0.002117283584874231","0.002117283584874231","0.002766932681583235","0.002766932681583235","0.002766932681583235"
"487","0.0021000394524533206","0.0021000394524533206","0.0021000394524533206","0.002751796084347189","0.002751796084347189","0.002751796084347189"
"488","0.0020973546735681367","0.0020973546735681367","0.0020973546735681367","0.0027597551218901607","0.0027597551218901607","0.0027597551218901607"
"489","0.002098550067978561","0.002098550067978561","0.002098550067978561","0.002750174177891528","0.002750174177891528","0.002750174177891528"
"490","0.002097683897626372","0.002097683897626372","0.002097683897626372","0.002755300876582313","0.002755300876582313","0.002755300876582313"
"491","0.0020952122316966145","0.0020952122316966145","0.0020952122316966145","0.0027504015306484045","0.0027504015306484045","0.0027504015306484045"
"492","0.002102937144873271","0.002102937144873271","0.002102937144873271","0.002780778165664677","0.002780778165664677","0.002780778165664677"
"493","0.002095264245280393","0.002095264245280393","0.002095264245280393","0.002757576267384681","0.002757576267384681","0.002757576267384681"
"494","0.00208859678436259","0.00208859678436259","0.00208859678436259","0.0027506997573395406","0.0027506997573395406","0.0027506997573395406"
"495","0.0020899599697034228","0.0020899599697034228","0.0020899599697034228","0.002765882915419682","0.002765882915419682","0.002765882915419682"
"496","0.002091570925996818","0.002091570925996818","0.002091570925996818","0.0027572508355313274","0.0027572508355313274","0.0027572508355313274"
"497","0.0020888281809782524","0.0020888281809782524","0.0020888281809782524","0.002763895339066663","0.002763895339066663","0.002763895339066663"
"498","0.0020868093004773637","0.0020868093004773637","0.0020868093004773637","0.0027645414893005637","0.0027645414893005637","0.0027645414893005637"
"499","0.002083149942272348","0.002083149942272348","0.002083149942272348","0.0027613620758098244","0.0027613620758098244","0.0027613620758098244"
