"Step","graceful-water-8 - Train_loss","graceful-water-8 - Train_loss__MIN","graceful-water-8 - Train_loss__MAX","graceful-water-8 - Val_loss","graceful-water-8 - Val_loss__MIN","graceful-water-8 - Val_loss__MAX","kind-smoke-7 - Train_loss","kind-smoke-7 - Train_loss__MIN","kind-smoke-7 - Train_loss__MAX","kind-smoke-7 - Val_loss","kind-smoke-7 - Val_loss__MIN","kind-smoke-7 - Val_loss__MAX","deep-sound-6 - Train_loss","deep-sound-6 - Train_loss__MIN","deep-sound-6 - Train_loss__MAX","deep-sound-6 - Val_loss","deep-sound-6 - Val_loss__MIN","deep-sound-6 - Val_loss__MAX","lucky-plasma-3 - Train_loss","lucky-plasma-3 - Train_loss__MIN","lucky-plasma-3 - Train_loss__MAX","lucky-plasma-3 - Val_loss","lucky-plasma-3 - Val_loss__MIN","lucky-plasma-3 - Val_loss__MAX","vital-armadillo-2 - Train_loss","vital-armadillo-2 - Train_loss__MIN","vital-armadillo-2 - Train_loss__MAX","vital-armadillo-2 - Val_loss","vital-armadillo-2 - Val_loss__MIN","vital-armadillo-2 - Val_loss__MAX"
"90","0.9812058806419373","0.9812058806419373","0.9812058806419373","0.9779790043830872","0.9779790043830872","0.9779790043830872","0.29246070981025696","0.29246070981025696","0.29246070981025696","0.28544628620147705","0.28544628620147705","0.28544628620147705","0.14296899735927582","0.14296899735927582","0.14296899735927582","0.142953023314476","0.142953023314476","0.142953023314476","0.11119511723518372","0.11119511723518372","0.11119511723518372","0.10965501517057419","0.10965501517057419","0.10965501517057419","0.10181030631065369","0.10181030631065369","0.10181030631065369","0.10062755644321442","0.10062755644321442","0.10062755644321442"
"91","0.9812067747116089","0.9812067747116089","0.9812067747116089","0.9780910015106201","0.9780910015106201","0.9780910015106201","0.3028392195701599","0.3028392195701599","0.3028392195701599","0.2985301613807678","0.2985301613807678","0.2985301613807678","0.14442075788974762","0.14442075788974762","0.14442075788974762","0.13619691133499146","0.13619691133499146","0.13619691133499146","0.11102216690778732","0.11102216690778732","0.11102216690778732","0.10871227830648422","0.10871227830648422","0.10871227830648422","0.10144953429698944","0.10144953429698944","0.10144953429698944","0.09929993003606796","0.09929993003606796","0.09929993003606796"
"92","0.9810881614685059","0.9810881614685059","0.9810881614685059","0.9779798984527588","0.9779798984527588","0.9779798984527588","0.304940789937973","0.304940789937973","0.304940789937973","0.29054367542266846","0.29054367542266846","0.29054367542266846","0.14168263971805573","0.14168263971805573","0.14168263971805573","0.14259012043476105","0.14259012043476105","0.14259012043476105","0.10899341851472855","0.10899341851472855","0.10899341851472855","0.10680142790079117","0.10680142790079117","0.10680142790079117","0.0993015244603157","0.0993015244603157","0.0993015244603157","0.09944039583206177","0.09944039583206177","0.09944039583206177"
"93","0.9810370802879333","0.9810370802879333","0.9810370802879333","0.9777146577835083","0.9777146577835083","0.9777146577835083","0.2862130403518677","0.2862130403518677","0.2862130403518677","0.2847290337085724","0.2847290337085724","0.2847290337085724","0.1391845941543579","0.1391845941543579","0.1391845941543579","0.1390496790409088","0.1390496790409088","0.1390496790409088","0.10934082418680191","0.10934082418680191","0.10934082418680191","0.10761193186044693","0.10761193186044693","0.10761193186044693","0.09964736551046371","0.09964736551046371","0.09964736551046371","0.09978766739368439","0.09978766739368439","0.09978766739368439"
"94","0.9811934232711792","0.9811934232711792","0.9811934232711792","0.9783757328987122","0.9783757328987122","0.9783757328987122","0.2969118654727936","0.2969118654727936","0.2969118654727936","0.28403690457344055","0.28403690457344055","0.28403690457344055","0.14063741266727448","0.14063741266727448","0.14063741266727448","0.13779056072235107","0.13779056072235107","0.13779056072235107","0.10850360989570618","0.10850360989570618","0.10850360989570618","0.10629976540803909","0.10629976540803909","0.10629976540803909","0.09960605204105377","0.09960605204105377","0.09960605204105377","0.09943538159132004","0.09943538159132004","0.09943538159132004"
"95","0.9812692999839783","0.9812692999839783","0.9812692999839783","0.9782232642173767","0.9782232642173767","0.9782232642173767","0.2973582446575165","0.2973582446575165","0.2973582446575165","0.2805904746055603","0.2805904746055603","0.2805904746055603","0.13717962801456451","0.13717962801456451","0.13717962801456451","0.13693182170391083","0.13693182170391083","0.13693182170391083","0.10834449529647827","0.10834449529647827","0.10834449529647827","0.10719269514083862","0.10719269514083862","0.10719269514083862","0.0991557240486145","0.0991557240486145","0.0991557240486145","0.1006588265299797","0.1006588265299797","0.1006588265299797"
"96","0.980989396572113","0.980989396572113","0.980989396572113","0.9782728552818298","0.9782728552818298","0.9782728552818298","0.29213646054267883","0.29213646054267883","0.29213646054267883","0.2890150845050812","0.2890150845050812","0.2890150845050812","0.14024214446544647","0.14024214446544647","0.14024214446544647","0.1457684338092804","0.1457684338092804","0.1457684338092804","0.10829415172338486","0.10829415172338486","0.10829415172338486","0.10703988373279572","0.10703988373279572","0.10703988373279572","0.09835117310285568","0.09835117310285568","0.09835117310285568","0.09596804529428482","0.09596804529428482","0.09596804529428482"
"97","0.9811652898788452","0.9811652898788452","0.9811652898788452","0.978309154510498","0.978309154510498","0.978309154510498","0.30609747767448425","0.30609747767448425","0.30609747767448425","0.34133705496788025","0.34133705496788025","0.34133705496788025","0.14015895128250122","0.14015895128250122","0.14015895128250122","0.13611139357089996","0.13611139357089996","0.13611139357089996","0.106495201587677","0.106495201587677","0.106495201587677","0.10590462386608124","0.10590462386608124","0.10590462386608124","0.09797406196594238","0.09797406196594238","0.09797406196594238","0.09755218029022217","0.09755218029022217","0.09755218029022217"
"98","0.9811574220657349","0.9811574220657349","0.9811574220657349","0.9782285690307617","0.9782285690307617","0.9782285690307617","0.2998494505882263","0.2998494505882263","0.2998494505882263","0.2976763844490051","0.2976763844490051","0.2976763844490051","0.13868743181228638","0.13868743181228638","0.13868743181228638","0.13807065784931183","0.13807065784931183","0.13807065784931183","0.10444237291812897","0.10444237291812897","0.10444237291812897","0.10357081890106201","0.10357081890106201","0.10357081890106201","0.09858454018831253","0.09858454018831253","0.09858454018831253","0.09792134910821915","0.09792134910821915","0.09792134910821915"
"99","0.9812481999397278","0.9812481999397278","0.9812481999397278","0.9781381487846375","0.9781381487846375","0.9781381487846375","0.2883494794368744","0.2883494794368744","0.2883494794368744","0.30252739787101746","0.30252739787101746","0.30252739787101746","0.14175668358802795","0.14175668358802795","0.14175668358802795","0.13848955929279327","0.13848955929279327","0.13848955929279327","0.10498585551977158","0.10498585551977158","0.10498585551977158","0.10406685620546341","0.10406685620546341","0.10406685620546341","0.09722238034009933","0.09722238034009933","0.09722238034009933","0.09614716470241547","0.09614716470241547","0.09614716470241547"
"100","0.9813644886016846","0.9813644886016846","0.9813644886016846","0.9783670902252197","0.9783670902252197","0.9783670902252197","0.2903236448764801","0.2903236448764801","0.2903236448764801","0.3096756935119629","0.3096756935119629","0.3096756935119629","0.1379610002040863","0.1379610002040863","0.1379610002040863","0.1368561089038849","0.1368561089038849","0.1368561089038849","0.10418988019227982","0.10418988019227982","0.10418988019227982","0.10328500717878342","0.10328500717878342","0.10328500717878342","0.09621978551149368","0.09621978551149368","0.09621978551149368","0.0965328961610794","0.0965328961610794","0.0965328961610794"
"101","0.9810732007026672","0.9810732007026672","0.9810732007026672","0.9777429103851318","0.9777429103851318","0.9777429103851318","0.30423232913017273","0.30423232913017273","0.30423232913017273","0.29967746138572693","0.29967746138572693","0.29967746138572693","0.14109639823436737","0.14109639823436737","0.14109639823436737","0.13969536125659943","0.13969536125659943","0.13969536125659943","0.10269317775964737","0.10269317775964737","0.10269317775964737","0.10110271722078323","0.10110271722078323","0.10110271722078323","0.09622203558683395","0.09622203558683395","0.09622203558683395","0.09725842624902725","0.09725842624902725","0.09725842624902725"
"102","0.9811699986457825","0.9811699986457825","0.9811699986457825","0.9781186580657959","0.9781186580657959","0.9781186580657959","0.2898332476615906","0.2898332476615906","0.2898332476615906","0.2814001441001892","0.2814001441001892","0.2814001441001892","0.13835261762142181","0.13835261762142181","0.13835261762142181","0.1409311443567276","0.1409311443567276","0.1409311443567276","0.10369464755058289","0.10369464755058289","0.10369464755058289","0.09986639022827148","0.09986639022827148","0.09986639022827148","0.09603301435709","0.09603301435709","0.09603301435709","0.09509014338254929","0.09509014338254929","0.09509014338254929"
"103","0.9812664985656738","0.9812664985656738","0.9812664985656738","0.9784888625144958","0.9784888625144958","0.9784888625144958","0.2936529219150543","0.2936529219150543","0.2936529219150543","0.28553247451782227","0.28553247451782227","0.28553247451782227","0.13845260441303253","0.13845260441303253","0.13845260441303253","0.13583530485630035","0.13583530485630035","0.13583530485630035","0.10319790989160538","0.10319790989160538","0.10319790989160538","0.10184250771999359","0.10184250771999359","0.10184250771999359","0.09565503895282745","0.09565503895282745","0.09565503895282745","0.10074687749147415","0.10074687749147415","0.10074687749147415"
"104","0.9810575842857361","0.9810575842857361","0.9810575842857361","0.9781660437583923","0.9781660437583923","0.9781660437583923","0.29870542883872986","0.29870542883872986","0.29870542883872986","0.2719675898551941","0.2719675898551941","0.2719675898551941","0.13499800860881805","0.13499800860881805","0.13499800860881805","0.13734537363052368","0.13734537363052368","0.13734537363052368","0.10035783797502518","0.10035783797502518","0.10035783797502518","0.09882880002260208","0.09882880002260208","0.09882880002260208","0.0948704406619072","0.0948704406619072","0.0948704406619072","0.0928821712732315","0.0928821712732315","0.0928821712732315"
"105","0.9812914729118347","0.9812914729118347","0.9812914729118347","0.9779098629951477","0.9779098629951477","0.9779098629951477","0.29669681191444397","0.29669681191444397","0.29669681191444397","0.2797183692455292","0.2797183692455292","0.2797183692455292","0.13750551640987396","0.13750551640987396","0.13750551640987396","0.1327763944864273","0.1327763944864273","0.1327763944864273","0.10036841779947281","0.10036841779947281","0.10036841779947281","0.10006090998649597","0.10006090998649597","0.10006090998649597","0.09404648840427399","0.09404648840427399","0.09404648840427399","0.09129782766103745","0.09129782766103745","0.09129782766103745"
"106","0.9811407923698425","0.9811407923698425","0.9811407923698425","0.9784036874771118","0.9784036874771118","0.9784036874771118","0.3061579167842865","0.3061579167842865","0.3061579167842865","0.3026585280895233","0.3026585280895233","0.3026585280895233","0.13521747291088104","0.13521747291088104","0.13521747291088104","0.13506945967674255","0.13506945967674255","0.13506945967674255","0.1006251871585846","0.1006251871585846","0.1006251871585846","0.09643595665693283","0.09643595665693283","0.09643595665693283","0.0933385044336319","0.0933385044336319","0.0933385044336319","0.09353978931903839","0.09353978931903839","0.09353978931903839"
"107","0.9811772704124451","0.9811772704124451","0.9811772704124451","0.9780749082565308","0.9780749082565308","0.9780749082565308","0.3000209629535675","0.3000209629535675","0.3000209629535675","0.2819196581840515","0.2819196581840515","0.2819196581840515","0.13671007752418518","0.13671007752418518","0.13671007752418518","0.14159946143627167","0.14159946143627167","0.14159946143627167","0.10064637660980225","0.10064637660980225","0.10064637660980225","0.09717851877212524","0.09717851877212524","0.09717851877212524","0.09395301342010498","0.09395301342010498","0.09395301342010498","0.09238757938146591","0.09238757938146591","0.09238757938146591"
"108","0.9811107516288757","0.9811107516288757","0.9811107516288757","0.978346586227417","0.978346586227417","0.978346586227417","0.2891782820224762","0.2891782820224762","0.2891782820224762","0.31850168108940125","0.31850168108940125","0.31850168108940125","0.1338358372449875","0.1338358372449875","0.1338358372449875","0.13052812218666077","0.13052812218666077","0.13052812218666077","0.09810008108615875","0.09810008108615875","0.09810008108615875","0.09806396067142487","0.09806396067142487","0.09806396067142487","0.09399845451116562","0.09399845451116562","0.09399845451116562","0.09347771108150482","0.09347771108150482","0.09347771108150482"
"109","0.981259822845459","0.981259822845459","0.981259822845459","0.9784110188484192","0.9784110188484192","0.9784110188484192","0.30679479241371155","0.30679479241371155","0.30679479241371155","0.30410680174827576","0.30410680174827576","0.30410680174827576","0.13526633381843567","0.13526633381843567","0.13526633381843567","0.1322116255760193","0.1322116255760193","0.1322116255760193","0.0983763188123703","0.0983763188123703","0.0983763188123703","0.09690111130475998","0.09690111130475998","0.09690111130475998","0.09263341873884201","0.09263341873884201","0.09263341873884201","0.09232667833566666","0.09232667833566666","0.09232667833566666"
"110","0.981193482875824","0.981193482875824","0.981193482875824","0.9780775904655457","0.9780775904655457","0.9780775904655457","0.28728944063186646","0.28728944063186646","0.28728944063186646","0.28936508297920227","0.28936508297920227","0.28936508297920227","0.13627919554710388","0.13627919554710388","0.13627919554710388","0.12989038228988647","0.12989038228988647","0.12989038228988647","0.10006000101566315","0.10006000101566315","0.10006000101566315","0.100195974111557","0.100195974111557","0.100195974111557","0.09197895228862762","0.09197895228862762","0.09197895228862762","0.0925646498799324","0.0925646498799324","0.0925646498799324"
"111","0.9809462428092957","0.9809462428092957","0.9809462428092957","0.978419840335846","0.978419840335846","0.978419840335846","0.30157729983329773","0.30157729983329773","0.30157729983329773","0.30222028493881226","0.30222028493881226","0.30222028493881226","0.1349170207977295","0.1349170207977295","0.1349170207977295","0.13455699384212494","0.13455699384212494","0.13455699384212494","0.09673020243644714","0.09673020243644714","0.09673020243644714","0.09620706737041473","0.09620706737041473","0.09620706737041473","0.0916338860988617","0.0916338860988617","0.0916338860988617","0.09138135612010956","0.09138135612010956","0.09138135612010956"
"112","0.9810763597488403","0.9810763597488403","0.9810763597488403","0.9784137606620789","0.9784137606620789","0.9784137606620789","0.28850334882736206","0.28850334882736206","0.28850334882736206","0.30556023120880127","0.30556023120880127","0.30556023120880127","0.13577546179294586","0.13577546179294586","0.13577546179294586","0.13181200623512268","0.13181200623512268","0.13181200623512268","0.09673286974430084","0.09673286974430084","0.09673286974430084","0.0955226719379425","0.0955226719379425","0.0955226719379425","0.09187322109937668","0.09187322109937668","0.09187322109937668","0.08914877474308014","0.08914877474308014","0.08914877474308014"
"113","0.9810963273048401","0.9810963273048401","0.9810963273048401","0.9784944653511047","0.9784944653511047","0.9784944653511047","0.28329217433929443","0.28329217433929443","0.28329217433929443","0.3029664158821106","0.3029664158821106","0.3029664158821106","0.13069209456443787","0.13069209456443787","0.13069209456443787","0.13300032913684845","0.13300032913684845","0.13300032913684845","0.0977935865521431","0.0977935865521431","0.0977935865521431","0.09678786247968674","0.09678786247968674","0.09678786247968674","0.09161832183599472","0.09161832183599472","0.09161832183599472","0.08897442370653152","0.08897442370653152","0.08897442370653152"
"114","0.9814223647117615","0.9814223647117615","0.9814223647117615","0.978610634803772","0.978610634803772","0.978610634803772","0.27649545669555664","0.27649545669555664","0.27649545669555664","0.29137471318244934","0.29137471318244934","0.29137471318244934","0.13143838942050934","0.13143838942050934","0.13143838942050934","0.13579170405864716","0.13579170405864716","0.13579170405864716","0.09667447209358215","0.09667447209358215","0.09667447209358215","0.09758453816175461","0.09758453816175461","0.09758453816175461","0.09029345214366913","0.09029345214366913","0.09029345214366913","0.08904051780700684","0.08904051780700684","0.08904051780700684"
"115","0.9812392592430115","0.9812392592430115","0.9812392592430115","0.9783416390419006","0.9783416390419006","0.9783416390419006","0.2903938293457031","0.2903938293457031","0.2903938293457031","0.28280946612358093","0.28280946612358093","0.28280946612358093","0.13724862039089203","0.13724862039089203","0.13724862039089203","0.13435307145118713","0.13435307145118713","0.13435307145118713","0.09588884562253952","0.09588884562253952","0.09588884562253952","0.09212996065616608","0.09212996065616608","0.09212996065616608","0.09003608673810959","0.09003608673810959","0.09003608673810959","0.09018808603286743","0.09018808603286743","0.09018808603286743"
"116","0.9812781810760498","0.9812781810760498","0.9812781810760498","0.9781538844108582","0.9781538844108582","0.9781538844108582","0.2863280773162842","0.2863280773162842","0.2863280773162842","0.28525903820991516","0.28525903820991516","0.28525903820991516","0.13424497842788696","0.13424497842788696","0.13424497842788696","0.131760373711586","0.131760373711586","0.131760373711586","0.0936988890171051","0.0936988890171051","0.0936988890171051","0.09371542185544968","0.09371542185544968","0.09371542185544968","0.08927319943904877","0.08927319943904877","0.08927319943904877","0.08688367158174515","0.08688367158174515","0.08688367158174515"
"117","0.9809683561325073","0.9809683561325073","0.9809683561325073","0.9784950017929077","0.9784950017929077","0.9784950017929077","0.2854965627193451","0.2854965627193451","0.2854965627193451","0.2786087393760681","0.2786087393760681","0.2786087393760681","0.1309019774198532","0.1309019774198532","0.1309019774198532","0.132677361369133","0.132677361369133","0.132677361369133","0.09378572553396225","0.09378572553396225","0.09378572553396225","0.09410328418016434","0.09410328418016434","0.09410328418016434","0.08982805907726288","0.08982805907726288","0.08982805907726288","0.08956457674503326","0.08956457674503326","0.08956457674503326"
"118","0.9810664057731628","0.9810664057731628","0.9810664057731628","0.9776811003684998","0.9776811003684998","0.9776811003684998","0.2819393277168274","0.2819393277168274","0.2819393277168274","0.27062466740608215","0.27062466740608215","0.27062466740608215","0.12930826842784882","0.12930826842784882","0.12930826842784882","0.12895561754703522","0.12895561754703522","0.12895561754703522","0.09313095360994339","0.09313095360994339","0.09313095360994339","0.09520497918128967","0.09520497918128967","0.09520497918128967","0.09005120396614075","0.09005120396614075","0.09005120396614075","0.08982136100530624","0.08982136100530624","0.08982136100530624"
"119","0.981346845626831","0.981346845626831","0.981346845626831","0.9777725338935852","0.9777725338935852","0.9777725338935852","0.28166112303733826","0.28166112303733826","0.28166112303733826","0.28604885935783386","0.28604885935783386","0.28604885935783386","0.1301797777414322","0.1301797777414322","0.1301797777414322","0.12757419049739838","0.12757419049739838","0.12757419049739838","0.09344945102930069","0.09344945102930069","0.09344945102930069","0.09612473845481873","0.09612473845481873","0.09612473845481873","0.08866364508867264","0.08866364508867264","0.08866364508867264","0.08889087289571762","0.08889087289571762","0.08889087289571762"
"120","0.9808050394058228","0.9808050394058228","0.9808050394058228","0.978085994720459","0.978085994720459","0.978085994720459","0.2864140570163727","0.2864140570163727","0.2864140570163727","0.2827973961830139","0.2827973961830139","0.2827973961830139","0.13109615445137024","0.13109615445137024","0.13109615445137024","0.1308508813381195","0.1308508813381195","0.1308508813381195","0.093931645154953","0.093931645154953","0.093931645154953","0.09449666738510132","0.09449666738510132","0.09449666738510132","0.08882050216197968","0.08882050216197968","0.08882050216197968","0.08727258443832397","0.08727258443832397","0.08727258443832397"
"121","0.9811840057373047","0.9811840057373047","0.9811840057373047","0.9780694246292114","0.9780694246292114","0.9780694246292114","0.28800663352012634","0.28800663352012634","0.28800663352012634","0.2873552441596985","0.2873552441596985","0.2873552441596985","0.12966576218605042","0.12966576218605042","0.12966576218605042","0.13092999160289764","0.13092999160289764","0.13092999160289764","0.09306629002094269","0.09306629002094269","0.09306629002094269","0.09201472997665405","0.09201472997665405","0.09201472997665405","0.0874125212430954","0.0874125212430954","0.0874125212430954","0.08652379363775253","0.08652379363775253","0.08652379363775253"
"122","0.981142520904541","0.981142520904541","0.981142520904541","0.9781383872032166","0.9781383872032166","0.9781383872032166","0.2842761278152466","0.2842761278152466","0.2842761278152466","0.2767632305622101","0.2767632305622101","0.2767632305622101","0.13066351413726807","0.13066351413726807","0.13066351413726807","0.1332622468471527","0.1332622468471527","0.1332622468471527","0.09206666052341461","0.09206666052341461","0.09206666052341461","0.09227222949266434","0.09227222949266434","0.09227222949266434","0.08779332786798477","0.08779332786798477","0.08779332786798477","0.08775561302900314","0.08775561302900314","0.08775561302900314"
"123","0.9811409115791321","0.9811409115791321","0.9811409115791321","0.9784365892410278","0.9784365892410278","0.9784365892410278","0.2771526873111725","0.2771526873111725","0.2771526873111725","0.29709506034851074","0.29709506034851074","0.29709506034851074","0.12982404232025146","0.12982404232025146","0.12982404232025146","0.12801013886928558","0.12801013886928558","0.12801013886928558","0.09181948006153107","0.09181948006153107","0.09181948006153107","0.08953492343425751","0.08953492343425751","0.08953492343425751","0.08748353272676468","0.08748353272676468","0.08748353272676468","0.08625122904777527","0.08625122904777527","0.08625122904777527"
"124","0.981160044670105","0.981160044670105","0.981160044670105","0.9781774878501892","0.9781774878501892","0.9781774878501892","0.2713830769062042","0.2713830769062042","0.2713830769062042","0.2720074951648712","0.2720074951648712","0.2720074951648712","0.13013297319412231","0.13013297319412231","0.13013297319412231","0.13481511175632477","0.13481511175632477","0.13481511175632477","0.0916116014122963","0.0916116014122963","0.0916116014122963","0.08975143730640411","0.08975143730640411","0.08975143730640411","0.08705922216176987","0.08705922216176987","0.08705922216176987","0.08570891618728638","0.08570891618728638","0.08570891618728638"
"125","0.9810561537742615","0.9810561537742615","0.9810561537742615","0.9779545664787292","0.9779545664787292","0.9779545664787292","0.2869359850883484","0.2869359850883484","0.2869359850883484","0.283748596906662","0.283748596906662","0.283748596906662","0.13110220432281494","0.13110220432281494","0.13110220432281494","0.12990684807300568","0.12990684807300568","0.12990684807300568","0.09172557294368744","0.09172557294368744","0.09172557294368744","0.09277355670928955","0.09277355670928955","0.09277355670928955","0.08593598753213882","0.08593598753213882","0.08593598753213882","0.08534857630729675","0.08534857630729675","0.08534857630729675"
"126","0.9811567664146423","0.9811567664146423","0.9811567664146423","0.9787853956222534","0.9787853956222534","0.9787853956222534","0.28724756836891174","0.28724756836891174","0.28724756836891174","0.27175191044807434","0.27175191044807434","0.27175191044807434","0.12877635657787323","0.12877635657787323","0.12877635657787323","0.12995871901512146","0.12995871901512146","0.12995871901512146","0.08928436785936356","0.08928436785936356","0.08928436785936356","0.09112977981567383","0.09112977981567383","0.09112977981567383","0.08558540791273117","0.08558540791273117","0.08558540791273117","0.08564777672290802","0.08564777672290802","0.08564777672290802"
"127","0.9812021255493164","0.9812021255493164","0.9812021255493164","0.977945864200592","0.977945864200592","0.977945864200592","0.2762066721916199","0.2762066721916199","0.2762066721916199","0.2811654210090637","0.2811654210090637","0.2811654210090637","0.1293180137872696","0.1293180137872696","0.1293180137872696","0.12925317883491516","0.12925317883491516","0.12925317883491516","0.08901317417621613","0.08901317417621613","0.08901317417621613","0.0873199924826622","0.0873199924826622","0.0873199924826622","0.08654230087995529","0.08654230087995529","0.08654230087995529","0.08546289801597595","0.08546289801597595","0.08546289801597595"
"128","0.9811460971832275","0.9811460971832275","0.9811460971832275","0.9783907532691956","0.9783907532691956","0.9783907532691956","0.27834615111351013","0.27834615111351013","0.27834615111351013","0.2745703160762787","0.2745703160762787","0.2745703160762787","0.12957318127155304","0.12957318127155304","0.12957318127155304","0.12936386466026306","0.12936386466026306","0.12936386466026306","0.0895245224237442","0.0895245224237442","0.0895245224237442","0.08737009763717651","0.08737009763717651","0.08737009763717651","0.08462407439947128","0.08462407439947128","0.08462407439947128","0.0827125608921051","0.0827125608921051","0.0827125608921051"
"129","0.9809623956680298","0.9809623956680298","0.9809623956680298","0.9785339832305908","0.9785339832305908","0.9785339832305908","0.27733179926872253","0.27733179926872253","0.27733179926872253","0.2759683132171631","0.2759683132171631","0.2759683132171631","0.12831978499889374","0.12831978499889374","0.12831978499889374","0.12656565010547638","0.12656565010547638","0.12656565010547638","0.08936946094036102","0.08936946094036102","0.08936946094036102","0.08758068829774857","0.08758068829774857","0.08758068829774857","0.08505337685346603","0.08505337685346603","0.08505337685346603","0.0844603180885315","0.0844603180885315","0.0844603180885315"
"130","0.9813010096549988","0.9813010096549988","0.9813010096549988","0.9779125452041626","0.9779125452041626","0.9779125452041626","0.28357335925102234","0.28357335925102234","0.28357335925102234","0.28879719972610474","0.28879719972610474","0.28879719972610474","0.12848544120788574","0.12848544120788574","0.12848544120788574","0.12699653208255768","0.12699653208255768","0.12699653208255768","0.08832937479019165","0.08832937479019165","0.08832937479019165","0.08805203437805176","0.08805203437805176","0.08805203437805176","0.08465230464935303","0.08465230464935303","0.08465230464935303","0.08446141332387924","0.08446141332387924","0.08446141332387924"
"131","0.9812684059143066","0.9812684059143066","0.9812684059143066","0.9779956340789795","0.9779956340789795","0.9779956340789795","0.2770596444606781","0.2770596444606781","0.2770596444606781","0.2682592272758484","0.2682592272758484","0.2682592272758484","0.13024407625198364","0.13024407625198364","0.13024407625198364","0.13420836627483368","0.13420836627483368","0.13420836627483368","0.08797398954629898","0.08797398954629898","0.08797398954629898","0.08825743198394775","0.08825743198394775","0.08825743198394775","0.08387435972690582","0.08387435972690582","0.08387435972690582","0.08344446122646332","0.08344446122646332","0.08344446122646332"
"132","0.9810685515403748","0.9810685515403748","0.9810685515403748","0.9783196449279785","0.9783196449279785","0.9783196449279785","0.2730940282344818","0.2730940282344818","0.2730940282344818","0.2709391117095947","0.2709391117095947","0.2709391117095947","0.12862825393676758","0.12862825393676758","0.12862825393676758","0.12714359164237976","0.12714359164237976","0.12714359164237976","0.08801398426294327","0.08801398426294327","0.08801398426294327","0.0854753702878952","0.0854753702878952","0.0854753702878952","0.08357951045036316","0.08357951045036316","0.08357951045036316","0.08201291412115097","0.08201291412115097","0.08201291412115097"
"133","0.9812480211257935","0.9812480211257935","0.9812480211257935","0.9788854122161865","0.9788854122161865","0.9788854122161865","0.3558160960674286","0.3558160960674286","0.3558160960674286","0.2891596555709839","0.2891596555709839","0.2891596555709839","0.1285540759563446","0.1285540759563446","0.1285540759563446","0.12909597158432007","0.12909597158432007","0.12909597158432007","0.08826061338186264","0.08826061338186264","0.08826061338186264","0.0862644836306572","0.0862644836306572","0.0862644836306572","0.08365503698587418","0.08365503698587418","0.08365503698587418","0.08284096419811249","0.08284096419811249","0.08284096419811249"
"134","0.9812098741531372","0.9812098741531372","0.9812098741531372","0.9782078862190247","0.9782078862190247","0.9782078862190247","0.29903891682624817","0.29903891682624817","0.29903891682624817","0.30148977041244507","0.30148977041244507","0.30148977041244507","0.13462233543395996","0.13462233543395996","0.13462233543395996","0.13258488476276398","0.13258488476276398","0.13258488476276398","0.08806110918521881","0.08806110918521881","0.08806110918521881","0.08646053820848465","0.08646053820848465","0.08646053820848465","0.08290919661521912","0.08290919661521912","0.08290919661521912","0.08304330706596375","0.08304330706596375","0.08304330706596375"
"135","0.981053352355957","0.981053352355957","0.981053352355957","0.9781106114387512","0.9781106114387512","0.9781106114387512","0.28355950117111206","0.28355950117111206","0.28355950117111206","0.27298787236213684","0.27298787236213684","0.27298787236213684","0.12780170142650604","0.12780170142650604","0.12780170142650604","0.12685754895210266","0.12685754895210266","0.12685754895210266","0.08745930343866348","0.08745930343866348","0.08745930343866348","0.08651474863290787","0.08651474863290787","0.08651474863290787","0.08208531141281128","0.08208531141281128","0.08208531141281128","0.08180318772792816","0.08180318772792816","0.08180318772792816"
"136","0.9812240600585938","0.9812240600585938","0.9812240600585938","0.9777252674102783","0.9777252674102783","0.9777252674102783","0.2902158796787262","0.2902158796787262","0.2902158796787262","0.2860599160194397","0.2860599160194397","0.2860599160194397","0.12873026728630066","0.12873026728630066","0.12873026728630066","0.13014502823352814","0.13014502823352814","0.13014502823352814","0.08642670512199402","0.08642670512199402","0.08642670512199402","0.09087786078453064","0.09087786078453064","0.09087786078453064","0.08171055465936661","0.08171055465936661","0.08171055465936661","0.07990048080682755","0.07990048080682755","0.07990048080682755"
"137","0.9812725782394409","0.9812725782394409","0.9812725782394409","0.9783651828765869","0.9783651828765869","0.9783651828765869","0.2869071960449219","0.2869071960449219","0.2869071960449219","0.28568074107170105","0.28568074107170105","0.28568074107170105","0.12747788429260254","0.12747788429260254","0.12747788429260254","0.13132520020008087","0.13132520020008087","0.13132520020008087","0.08436652272939682","0.08436652272939682","0.08436652272939682","0.08419828116893768","0.08419828116893768","0.08419828116893768","0.08084741234779358","0.08084741234779358","0.08084741234779358","0.08063356578350067","0.08063356578350067","0.08063356578350067"
"138","0.9812842011451721","0.9812842011451721","0.9812842011451721","0.978402316570282","0.978402316570282","0.978402316570282","0.28327542543411255","0.28327542543411255","0.28327542543411255","0.2966703474521637","0.2966703474521637","0.2966703474521637","0.1250791847705841","0.1250791847705841","0.1250791847705841","0.1244783103466034","0.1244783103466034","0.1244783103466034","0.08535754680633545","0.08535754680633545","0.08535754680633545","0.08466361463069916","0.08466361463069916","0.08466361463069916","0.08009167015552521","0.08009167015552521","0.08009167015552521","0.08037584275007248","0.08037584275007248","0.08037584275007248"
