"Step","celestial-jazz-4 - Test_loss","celestial-jazz-4 - Test_loss__MIN","celestial-jazz-4 - Test_loss__MAX","celestial-jazz-4 - Train_loss","celestial-jazz-4 - Train_loss__MIN","celestial-jazz-4 - Train_loss__MAX","celestial-jazz-4 - Val_loss","celestial-jazz-4 - Val_loss__MIN","celestial-jazz-4 - Val_loss__MAX"
"162","1.0024113528132235","1.0024113528132235","1.0024113528132235","0.9984170629988244","0.9984170629988244","0.9984170629988244","0.9998295909292174","0.9998295909292174","0.9998295909292174"
"163","1.0024537395670727","1.0024537395670727","1.0024537395670727","0.9983431338573433","0.9983431338573433","0.9983431338573433","0.9997234754944242","0.9997234754944242","0.9997234754944242"
"164","1.0026472746360129","1.0026472746360129","1.0026472746360129","0.9983014484462681","0.9983014484462681","0.9983014484462681","0.9996184728206284","0.9996184728206284","0.9996184728206284"
"165","1.002633515983955","1.002633515983955","1.002633515983955","0.998210539636336","0.998210539636336","0.998210539636336","0.9996601571887384","0.9996601571887384","0.9996601571887384"
"166","1.0026752564262182","1.0026752564262182","1.0026752564262182","0.9979696527936723","0.9979696527936723","0.9979696527936723","0.999870144101406","0.999870144101406","0.999870144101406"
"167","1.0029844515631883","1.0029844515631883","1.0029844515631883","0.9979430145806676","0.9979430145806676","0.9979430145806676","0.999596991774653","0.999596991774653","0.999596991774653"
"168","1.0025590700828515","1.0025590700828515","1.0025590700828515","0.997813960542787","0.997813960542787","0.997813960542787","1.0000250585841954","1.0000250585841954","1.0000250585841954"
"169","1.0033896212348312","1.0033896212348312","1.0033896212348312","0.9980600183005321","0.9980600183005321","0.9980600183005321","0.9996536557104547","0.9996536557104547","0.9996536557104547"
"170","1.002909994485189","1.002909994485189","1.002909994485189","0.9980632043046967","0.9980632043046967","0.9980632043046967","0.9997380099855865","0.9997380099855865","0.9997380099855865"
"171","1.002852508548996","1.002852508548996","1.002852508548996","0.9978343183596071","0.9978343183596071","0.9978343183596071","0.9997363693866564","0.9997363693866564","0.9997363693866564"
"172","1.0031377405867092","1.0031377405867092","1.0031377405867092","0.9979123323473102","0.9979123323473102","0.9979123323473102","0.9998129442009911","0.9998129442009911","0.9998129442009911"
"173","1.0030149414751208","1.0030149414751208","1.0030149414751208","0.997944894143795","0.997944894143795","0.997944894143795","0.9997208621983156","0.9997208621983156","0.9997208621983156"
"174","1.0027992817883127","1.0027992817883127","1.0027992817883127","0.9977520145922334","0.9977520145922334","0.9977520145922334","0.9996823274307902","0.9996823274307902","0.9996823274307902"
"175","1.0029779314280114","1.0029779314280114","1.0029779314280114","0.9973580500414598","0.9973580500414598","0.9973580500414598","0.9999964714149364","0.9999964714149364","0.9999964714149364"
"176","1.0032324787146405","1.0032324787146405","1.0032324787146405","0.997607160246468","0.997607160246468","0.997607160246468","1.000234460365514","1.000234460365514","1.000234460365514"
"177","1.0016017482678505","1.0016017482678505","1.0016017482678505","0.9982883522959773","0.9982883522959773","0.9982883522959773","0.9999239016758894","0.9999239016758894","0.9999239016758894"
"178","1.0017573304781258","1.0017573304781258","1.0017573304781258","0.9980900129878107","0.9980900129878107","0.9980900129878107","1.0006303223177715","1.0006303223177715","1.0006303223177715"
"179","1.0027326680374453","1.0027326680374453","1.0027326680374453","0.9975741319056181","0.9975741319056181","0.9975741319056181","1.0008688371662129","1.0008688371662129","1.0008688371662129"
"180","1.00275140621604","1.00275140621604","1.00275140621604","0.9975683924200331","0.9975683924200331","0.9975683924200331","1.0004235318615196","1.0004235318615196","1.0004235318615196"
"181","1.00341067489517","1.00341067489517","1.00341067489517","0.9971659836219154","0.9971659836219154","0.9971659836219154","1.0002637061750825","1.0002637061750825","1.0002637061750825"
"182","1.0035152069293474","1.0035152069293474","1.0035152069293474","0.9970047488174316","0.9970047488174316","0.9970047488174316","1.0001400178475","1.0001400178475","1.0001400178475"
"183","1.0033678678937867","1.0033678678937867","1.0033678678937867","0.9969589923786127","0.9969589923786127","0.9969589923786127","1.0002555647723497","1.0002555647723497","1.0002555647723497"
"184","1.0034432024342157","1.0034432024342157","1.0034432024342157","0.9970684184518033","0.9970684184518033","0.9970684184518033","1.0004883663610828","1.0004883663610828","1.0004883663610828"
"185","1.0034621464682256","1.0034621464682256","1.0034621464682256","0.9972852594282596","0.9972852594282596","0.9972852594282596","1.000801207572074","1.000801207572074","1.000801207572074"
"186","1.0031990251035376","1.0031990251035376","1.0031990251035376","0.9970544770194889","0.9970544770194889","0.9970544770194889","1.000817133371633","1.000817133371633","1.000817133371633"
"187","1.004227916127606","1.004227916127606","1.004227916127606","0.997152553990252","0.997152553990252","0.997152553990252","1.0010373015395597","1.0010373015395597","1.0010373015395597"
"188","1.0036535343213733","1.0036535343213733","1.0036535343213733","0.9968535729205177","0.9968535729205177","0.9968535729205177","1.00082814965674","1.00082814965674","1.00082814965674"
"189","1.0033789383519767","1.0033789383519767","1.0033789383519767","0.9968492041617629","0.9968492041617629","0.9968492041617629","1.0001366877975184","1.0001366877975184","1.0001366877975184"
"190","1.0036549315001781","1.0036549315001781","1.0036549315001781","0.9968807644351408","0.9968807644351408","0.9968807644351408","1.0011887152971084","1.0011887152971084","1.0011887152971084"
"191","1.0037265782283762","1.0037265782283762","1.0037265782283762","0.9967652377690266","0.9967652377690266","0.9967652377690266","1.0011974838532662","1.0011974838532662","1.0011974838532662"
"192","1.0029057555888734","1.0029057555888734","1.0029057555888734","0.9969574054605354","0.9969574054605354","0.9969574054605354","1.000706402194926","1.000706402194926","1.000706402194926"
"193","1.00342666561072","1.00342666561072","1.00342666561072","0.9965654715164599","0.9965654715164599","0.9965654715164599","1.001041250913864","1.001041250913864","1.001041250913864"
"194","1.003255314457882","1.003255314457882","1.003255314457882","0.996753619189461","0.996753619189461","0.996753619189461","1.000789110011098","1.000789110011098","1.000789110011098"
"195","1.0023396131365587","1.0023396131365587","1.0023396131365587","0.9968579294609591","0.9968579294609591","0.9968579294609591","1.000287491238032","1.000287491238032","1.000287491238032"
"196","1.0010286732737925","1.0010286732737925","1.0010286732737925","0.9973997878345354","0.9973997878345354","0.9973997878345354","1.0001218690464229","1.0001218690464229","1.0001218690464229"
"197","1.0011077287229369","1.0011077287229369","1.0011077287229369","0.9966101929960537","0.9966101929960537","0.9966101929960537","1.0004485444825704","1.0004485444825704","1.0004485444825704"
"198","1.0009611237469573","1.0009611237469573","1.0009611237469573","0.9964858348474112","0.9964858348474112","0.9964858348474112","1.000447607656328","1.000447607656328","1.000447607656328"
"199","1.0030703032151451","1.0030703032151451","1.0030703032151451","0.996454423515988","0.996454423515988","0.996454423515988","1.0009903480992777","1.0009903480992777","1.0009903480992777"
"200","1.0030532976036317","1.0030532976036317","1.0030532976036317","0.9961675504246728","0.9961675504246728","0.9961675504246728","1.0009162559925067","1.0009162559925067","1.0009162559925067"
"201","1.002422479399082","1.002422479399082","1.002422479399082","0.9965640457172119","0.9965640457172119","0.9965640457172119","1.000466815361006","1.000466815361006","1.000466815361006"
"202","1.002273429379613","1.002273429379613","1.002273429379613","0.9966192282876785","0.9966192282876785","0.9966192282876785","1.0003511269032836","1.0003511269032836","1.0003511269032836"
"203","1.0012625433678644","1.0012625433678644","1.0012625433678644","0.9967761806913361","0.9967761806913361","0.9967761806913361","1.0004036349035166","1.0004036349035166","1.0004036349035166"
"204","1.0022588982032685","1.0022588982032685","1.0022588982032685","0.9966790632192234","0.9966790632192234","0.9966790632192234","1.0005397023015965","1.0005397023015965","1.0005397023015965"
"205","1.002779978423368","1.002779978423368","1.002779978423368","0.9963457100590406","0.9963457100590406","0.9963457100590406","1.0006856180412067","1.0006856180412067","1.0006856180412067"
"206","1.003437529244111","1.003437529244111","1.003437529244111","0.9958543925947126","0.9958543925947126","0.9958543925947126","1.000829465069262","1.000829465069262","1.000829465069262"
"207","1.0034588492722716","1.0034588492722716","1.0034588492722716","0.9956471765136292","0.9956471765136292","0.9956471765136292","1.0006858313600153","1.0006858313600153","1.0006858313600153"
"208","1.0040721060273197","1.0040721060273197","1.0040721060273197","0.9955176315532882","0.9955176315532882","0.9955176315532882","1.0004260025983438","1.0004260025983438","1.0004260025983438"
"209","1.003153488883234","1.003153488883234","1.003153488883234","0.9954430194858119","0.9954430194858119","0.9954430194858119","1.0007334457828816","1.0007334457828816","1.0007334457828816"
"210","1.0034201834250636","1.0034201834250636","1.0034201834250636","0.9954742704727311","0.9954742704727311","0.9954742704727311","1.0004050486800826","1.0004050486800826","1.0004050486800826"
"211","1.0025956249035377","1.0025956249035377","1.0025956249035377","0.9953048676573443","0.9953048676573443","0.9953048676573443","1.0008416011744719","1.0008416011744719","1.0008416011744719"
"212","1.003090314779428","1.003090314779428","1.003090314779428","0.995353107934062","0.995353107934062","0.995353107934062","1.0009616668761236","1.0009616668761236","1.0009616668761236"
"213","1.0033893110253564","1.0033893110253564","1.0033893110253564","0.9951894317675893","0.9951894317675893","0.9951894317675893","1.000217013639948","1.000217013639948","1.000217013639948"
"214","1.0030813431285202","1.0030813431285202","1.0030813431285202","0.9951076536381039","0.9951076536381039","0.9951076536381039","1.0012803937957768","1.0012803937957768","1.0012803937957768"
"215","1.0023884334980764","1.0023884334980764","1.0023884334980764","0.9949560029069396","0.9949560029069396","0.9949560029069396","1.0009887569891938","1.0009887569891938","1.0009887569891938"
"216","1.002809531198176","1.002809531198176","1.002809531198176","0.9950688091776516","0.9950688091776516","0.9950688091776516","1.0012380959120835","1.0012380959120835","1.0012380959120835"
"217","1.0031348708318846","1.0031348708318846","1.0031348708318846","0.9946711988026388","0.9946711988026388","0.9946711988026388","1.0010595817597827","1.0010595817597827","1.0010595817597827"
"218","1.0021583977279285","1.0021583977279285","1.0021583977279285","0.9950252757799016","0.9950252757799016","0.9950252757799016","1.0009738594341069","1.0009738594341069","1.0009738594341069"
"219","1.0028172813085627","1.0028172813085627","1.0028172813085627","0.9951058658839501","0.9951058658839501","0.9951058658839501","1.0015841474855218","1.0015841474855218","1.0015841474855218"
"220","1.0020899047012986","1.0020899047012986","1.0020899047012986","0.9948810393403","0.9948810393403","0.9948810393403","1.0018799679426942","1.0018799679426942","1.0018799679426942"
"221","1.002127908467249","1.002127908467249","1.002127908467249","0.9944885502149701","0.9944885502149701","0.9944885502149701","1.0009058049619344","1.0009058049619344","1.0009058049619344"
"222","1.0022980287326293","1.0022980287326293","1.0022980287326293","0.9945386313922121","0.9945386313922121","0.9945386313922121","1.001305382225359","1.001305382225359","1.001305382225359"
"223","1.0025956514489356","1.0025956514489356","1.0025956514489356","0.9942640830738824","0.9942640830738824","0.9942640830738824","1.0011220337597484","1.0011220337597484","1.0011220337597484"
"224","1.0028405941695773","1.0028405941695773","1.0028405941695773","0.9943428897976561","0.9943428897976561","0.9943428897976561","1.0014943696556915","1.0014943696556915","1.0014943696556915"
"225","1.002742960928753","1.002742960928753","1.002742960928753","0.9940020482035558","0.9940020482035558","0.9940020482035558","1.0009324885134365","1.0009324885134365","1.0009324885134365"
"226","1.0035417104489208","1.0035417104489208","1.0035417104489208","0.9941374162901802","0.9941374162901802","0.9941374162901802","1.0019273606805668","1.0019273606805668","1.0019273606805668"
"227","1.0042082520918156","1.0042082520918156","1.0042082520918156","0.9941105644136371","0.9941105644136371","0.9941105644136371","1.0011640416190124","1.0011640416190124","1.0011640416190124"
"228","1.0022631494530156","1.0022631494530156","1.0022631494530156","0.9940112399426945","0.9940112399426945","0.9940112399426945","1.0011337399870384","1.0011337399870384","1.0011337399870384"
"229","1.0042925230140343","1.0042925230140343","1.0042925230140343","0.9936796916555118","0.9936796916555118","0.9936796916555118","1.0013170318893276","1.0013170318893276","1.0013170318893276"
"230","1.0021393932235203","1.0021393932235203","1.0021393932235203","0.9937573698903933","0.9937573698903933","0.9937573698903933","1.001637803625038","1.001637803625038","1.001637803625038"
"231","1.0026068970047894","1.0026068970047894","1.0026068970047894","0.9934494018547391","0.9934494018547391","0.9934494018547391","1.001670556218986","1.001670556218986","1.001670556218986"
"232","1.0018374375437344","1.0018374375437344","1.0018374375437344","0.9933401622850656","0.9933401622850656","0.9933401622850656","1.0015495996258283","1.0015495996258283","1.0015495996258283"
"233","1.00353017857774","1.00353017857774","1.00353017857774","0.9936855172322728","0.9936855172322728","0.9936855172322728","1.0011529635084186","1.0011529635084186","1.0011529635084186"
"234","1.002744356857836","1.002744356857836","1.002744356857836","0.9936234110601541","0.9936234110601541","0.9936234110601541","1.0011308195456332","1.0011308195456332","1.0011308195456332"
"235","1.0045296950992129","1.0045296950992129","1.0045296950992129","0.993258459013136","0.993258459013136","0.993258459013136","1.0010450249682945","1.0010450249682945","1.0010450249682945"
"236","1.0038072361409154","1.0038072361409154","1.0038072361409154","0.9936301718353406","0.9936301718353406","0.9936301718353406","1.000860242788065","1.000860242788065","1.000860242788065"
"237","1.0028813169064195","1.0028813169064195","1.0028813169064195","0.9933029353508546","0.9933029353508546","0.9933029353508546","1.0012405030872364","1.0012405030872364","1.0012405030872364"
"238","1.0039235396065198","1.0039235396065198","1.0039235396065198","0.9930871314553322","0.9930871314553322","0.9930871314553322","1.0015228731973518","1.0015228731973518","1.0015228731973518"
"239","1.0050516027458847","1.0050516027458847","1.0050516027458847","0.9928280684794919","0.9928280684794919","0.9928280684794919","1.0017557892253197","1.0017557892253197","1.0017557892253197"
"240","1.0041002802388315","1.0041002802388315","1.0041002802388315","0.9930022520372404","0.9930022520372404","0.9930022520372404","1.0018069258422564","1.0018069258422564","1.0018069258422564"
"241","1.0057056411635066","1.0057056411635066","1.0057056411635066","0.992925806600342","0.992925806600342","0.992925806600342","1.0016723828374243","1.0016723828374243","1.0016723828374243"
"242","1.005149419217909","1.005149419217909","1.005149419217909","0.9927524004659987","0.9927524004659987","0.9927524004659987","1.0016557582327017","1.0016557582327017","1.0016557582327017"
"243","1.0064523818217719","1.0064523818217719","1.0064523818217719","0.9927389480237282","0.9927389480237282","0.9927389480237282","1.0019263199684585","1.0019263199684585","1.0019263199684585"
"244","1.0057553536295443","1.0057553536295443","1.0057553536295443","0.9926045896271705","0.9926045896271705","0.9926045896271705","1.0014149915212769","1.0014149915212769","1.0014149915212769"
"245","1.0050842093603811","1.0050842093603811","1.0050842093603811","0.9927091953960816","0.9927091953960816","0.9927091953960816","1.0017517697581835","1.0017517697581835","1.0017517697581835"
"246","1.0046061101569195","1.0046061101569195","1.0046061101569195","0.9932559380786932","0.9932559380786932","0.9932559380786932","1.0022203717940983","1.0022203717940983","1.0022203717940983"
"247","1.0043259377669278","1.0043259377669278","1.0043259377669278","0.993251360071392","0.993251360071392","0.993251360071392","1.0025888973081534","1.0025888973081534","1.0025888973081534"
"248","1.0023232972090301","1.0023232972090301","1.0023232972090301","0.9933492064768376","0.9933492064768376","0.9933492064768376","1.0025173785412418","1.0025173785412418","1.0025173785412418"
"249","1.0043120193158541","1.0043120193158541","1.0043120193158541","0.993423815318903","0.993423815318903","0.993423815318903","1.002819187283455","1.002819187283455","1.002819187283455"
"250","1.002075267417501","1.002075267417501","1.002075267417501","0.9924868468704905","0.9924868468704905","0.9924868468704905","1.0014606039546425","1.0014606039546425","1.0014606039546425"
"251","1.002683714409482","1.002683714409482","1.002683714409482","0.9919742562377434","0.9919742562377434","0.9919742562377434","1.0009977889295523","1.0009977889295523","1.0009977889295523"
"252","1.002858653747626","1.002858653747626","1.002858653747626","0.9916064199390555","0.9916064199390555","0.9916064199390555","1.0012102839589327","1.0012102839589327","1.0012102839589327"
"253","1.0033262688428635","1.0033262688428635","1.0033262688428635","0.9913232612436167","0.9913232612436167","0.9913232612436167","1.0017831509290733","1.0017831509290733","1.0017831509290733"
"254","1.0034612693779787","1.0034612693779787","1.0034612693779787","0.9912534953214437","0.9912534953214437","0.9912534953214437","1.0022934744045962","1.0022934744045962","1.0022934744045962"
"255","1.0031096858743067","1.0031096858743067","1.0031096858743067","0.9911979251902545","0.9911979251902545","0.9911979251902545","1.001902082711187","1.001902082711187","1.001902082711187"
"256","1.0036162241963684","1.0036162241963684","1.0036162241963684","0.9911363335257587","0.9911363335257587","0.9911363335257587","1.002488959089461","1.002488959089461","1.002488959089461"
"257","1.0037253938899913","1.0037253938899913","1.0037253938899913","0.9909939235080103","0.9909939235080103","0.9909939235080103","1.0023254698463773","1.0023254698463773","1.0023254698463773"
"258","1.004061376281509","1.004061376281509","1.004061376281509","0.9909404185751641","0.9909404185751641","0.9909404185751641","1.002247095356093","1.002247095356093","1.002247095356093"
"259","1.003562829009171","1.003562829009171","1.003562829009171","0.9911711607893973","0.9911711607893973","0.9911711607893973","1.0021043953086466","1.0021043953086466","1.0021043953086466"
"260","1.0047496252918662","1.0047496252918662","1.0047496252918662","0.9910188137081586","0.9910188137081586","0.9910188137081586","1.0024627017651442","1.0024627017651442","1.0024627017651442"
"261","1.0037176809939041","1.0037176809939041","1.0037176809939041","0.9910463374784536","0.9910463374784536","0.9910463374784536","1.0022908375854376","1.0022908375854376","1.0022908375854376"
"262","1.0039682159885173","1.0039682159885173","1.0039682159885173","0.9908610321564653","0.9908610321564653","0.9908610321564653","1.0023806821619223","1.0023806821619223","1.0023806821619223"
"263","1.004427299962238","1.004427299962238","1.004427299962238","0.9908058222803604","0.9908058222803604","0.9908058222803604","1.0024213440779268","1.0024213440779268","1.0024213440779268"
"264","1.0039792180859046","1.0039792180859046","1.0039792180859046","0.9907491104902016","0.9907491104902016","0.9907491104902016","1.0025673415463354","1.0025673415463354","1.0025673415463354"
"265","1.0042032534694791","1.0042032534694791","1.0042032534694791","0.9908063305260429","0.9908063305260429","0.9908063305260429","1.0023596293537866","1.0023596293537866","1.0023596293537866"
"266","1.0038462109055781","1.0038462109055781","1.0038462109055781","0.9907824880090462","0.9907824880090462","0.9907824880090462","1.0026983278846995","1.0026983278846995","1.0026983278846995"
"267","1.0046044388472888","1.0046044388472888","1.0046044388472888","0.9906804196045131","0.9906804196045131","0.9906804196045131","1.0027151617189247","1.0027151617189247","1.0027151617189247"
"268","1.0041663225908184","1.0041663225908184","1.0041663225908184","0.9906480158208362","0.9906480158208362","0.9906480158208362","1.0025644396594302","1.0025644396594302","1.0025644396594302"
"269","1.0041388268291116","1.0041388268291116","1.0041388268291116","0.9906045647521312","0.9906045647521312","0.9906045647521312","1.0026241127778666","1.0026241127778666","1.0026241127778666"
"270","1.0034576075072865","1.0034576075072865","1.0034576075072865","0.9906038707527769","0.9906038707527769","0.9906038707527769","1.0023674018505784","1.0023674018505784","1.0023674018505784"
"271","1.0041924268151983","1.0041924268151983","1.0041924268151983","0.9905195993231057","0.9905195993231057","0.9905195993231057","1.0026949919459003","1.0026949919459003","1.0026949919459003"
"272","1.003710393382851","1.003710393382851","1.003710393382851","0.9905127664130114","0.9905127664130114","0.9905127664130114","1.0025220526435465","1.0025220526435465","1.0025220526435465"
"273","1.0032420069534385","1.0032420069534385","1.0032420069534385","0.9904441873152925","0.9904441873152925","0.9904441873152925","1.0025855118934854","1.0025855118934854","1.0025855118934854"
"274","1.0037266425677849","1.0037266425677849","1.0037266425677849","0.9902940111383948","0.9902940111383948","0.9902940111383948","1.0029468127243668","1.0029468127243668","1.0029468127243668"
"275","1.0027927875756786","1.0027927875756786","1.0027927875756786","0.9903194056632897","0.9903194056632897","0.9903194056632897","1.002479568488426","1.002479568488426","1.002479568488426"
"276","1.003541061610942","1.003541061610942","1.003541061610942","0.9902638503025039","0.9902638503025039","0.9902638503025039","1.0025220745544425","1.0025220745544425","1.0025220745544425"
"277","1.0032495418306453","1.0032495418306453","1.0032495418306453","0.9901842641108047","0.9901842641108047","0.9901842641108047","1.0028505156467327","1.0028505156467327","1.0028505156467327"
"278","1.003202742449837","1.003202742449837","1.003202742449837","0.9902018690815468","0.9902018690815468","0.9902018690815468","1.0028777648121734","1.0028777648121734","1.0028777648121734"
"279","1.0023598377508738","1.0023598377508738","1.0023598377508738","0.9901370999752338","0.9901370999752338","0.9901370999752338","1.002725907963203","1.002725907963203","1.002725907963203"
"280","1.0027198864979348","1.0027198864979348","1.0027198864979348","0.9900418931221997","0.9900418931221997","0.9900418931221997","1.0024157840093388","1.0024157840093388","1.0024157840093388"
"281","1.0022358024162232","1.0022358024162232","1.0022358024162232","0.9900204519595835","0.9900204519595835","0.9900204519595835","1.0025039325671998","1.0025039325671998","1.0025039325671998"
"282","1.0032941876986388","1.0032941876986388","1.0032941876986388","0.9898756970654615","0.9898756970654615","0.9898756970654615","1.002652174192309","1.002652174192309","1.002652174192309"
"283","1.0029768525326155","1.0029768525326155","1.0029768525326155","0.9898130240732692","0.9898130240732692","0.9898130240732692","1.0025895055007434","1.0025895055007434","1.0025895055007434"
"284","1.003164897003203","1.003164897003203","1.003164897003203","0.989804107852177","0.989804107852177","0.989804107852177","1.0029216312567408","1.0029216312567408","1.0029216312567408"
"285","1.0032141691477459","1.0032141691477459","1.0032141691477459","0.9896755884248479","0.9896755884248479","0.9896755884248479","1.0026421875792393","1.0026421875792393","1.0026421875792393"
"286","1.003202539300877","1.003202539300877","1.003202539300877","0.9898730261834111","0.9898730261834111","0.9898730261834111","1.0026433717672865","1.0026433717672865","1.0026433717672865"
"287","1.0022573398228365","1.0022573398228365","1.0022573398228365","0.9897527934102028","0.9897527934102028","0.9897527934102028","1.0027394008790298","1.0027394008790298","1.0027394008790298"
"288","1.0028556339341939","1.0028556339341939","1.0028556339341939","0.9895809964764102","0.9895809964764102","0.9895809964764102","1.0030541104465232","1.0030541104465232","1.0030541104465232"
"289","1.0033842448088404","1.0033842448088404","1.0033842448088404","0.9896967754562762","0.9896967754562762","0.9896967754562762","1.002924256481011","1.002924256481011","1.002924256481011"
"290","1.0030818440480658","1.0030818440480658","1.0030818440480658","0.9897026746507639","0.9897026746507639","0.9897026746507639","1.0023318835647381","1.0023318835647381","1.0023318835647381"
"291","1.0043905819969046","1.0043905819969046","1.0043905819969046","0.9896171739875868","0.9896171739875868","0.9896171739875868","1.0030955163184074","1.0030955163184074","1.0030955163184074"
"292","1.001991272385219","1.001991272385219","1.001991272385219","0.989629404203632","0.989629404203632","0.989629404203632","1.0025341182926684","1.0025341182926684","1.0025341182926684"
"293","1.0032381989445414","1.0032381989445414","1.0032381989445414","0.9895147240752292","0.9895147240752292","0.9895147240752292","1.0030006382155334","1.0030006382155334","1.0030006382155334"
"294","1.0038595748642745","1.0038595748642745","1.0038595748642745","0.9895413836815096","0.9895413836815096","0.9895413836815096","1.0024619203951854","1.0024619203951854","1.0024619203951854"
"295","1.005338341927364","1.005338341927364","1.005338341927364","0.9896239568083258","0.9896239568083258","0.9896239568083258","1.002502065287286","1.002502065287286","1.002502065287286"
"296","1.0042520850540788","1.0042520850540788","1.0042520850540788","0.9894792585371965","0.9894792585371965","0.9894792585371965","1.0021090507708128","1.0021090507708128","1.0021090507708128"
"297","1.0032206222874749","1.0032206222874749","1.0032206222874749","0.9894712380990526","0.9894712380990526","0.9894712380990526","1.0025016821884167","1.0025016821884167","1.0025016821884167"
"298","1.003387472822493","1.003387472822493","1.003387472822493","0.9891096887809163","0.9891096887809163","0.9891096887809163","1.0025727692367021","1.0025727692367021","1.0025727692367021"
"299","1.0049767498680433","1.0049767498680433","1.0049767498680433","0.989143800673619","0.989143800673619","0.989143800673619","1.0030281815501865","1.0030281815501865","1.0030281815501865"
"300","1.0035444699556162","1.0035444699556162","1.0035444699556162","0.9889365482396572","0.9889365482396572","0.9889365482396572","1.0029280518497001","1.0029280518497001","1.0029280518497001"
"301","1.0035353984323607","1.0035353984323607","1.0035353984323607","0.9889282139689841","0.9889282139689841","0.9889282139689841","1.0031001173598497","1.0031001173598497","1.0031001173598497"
"302","1.0029345155096803","1.0029345155096803","1.0029345155096803","0.9888461259473835","0.9888461259473835","0.9888461259473835","1.0034525719642355","1.0034525719642355","1.0034525719642355"
"303","1.0038892136661504","1.0038892136661504","1.0038892136661504","0.9887571410254435","0.9887571410254435","0.9887571410254435","1.0031268225277552","1.0031268225277552","1.0031268225277552"
"304","1.0039300449456228","1.0039300449456228","1.0039300449456228","0.9885798631267414","0.9885798631267414","0.9885798631267414","1.0032941261258013","1.0032941261258013","1.0032941261258013"
"305","1.003868691839177","1.003868691839177","1.003868691839177","0.9886207669631445","0.9886207669631445","0.9886207669631445","1.0030419647670066","1.0030419647670066","1.0030419647670066"
"306","1.0041607366408931","1.0041607366408931","1.0041607366408931","0.9885362111077213","0.9885362111077213","0.9885362111077213","1.0031808784458602","1.0031808784458602","1.0031808784458602"
"307","1.0047044900860091","1.0047044900860091","1.0047044900860091","0.9885330809040553","0.9885330809040553","0.9885330809040553","1.002758313492308","1.002758313492308","1.002758313492308"
"308","1.004101682608986","1.004101682608986","1.004101682608986","0.988572697916151","0.988572697916151","0.988572697916151","1.0027732528282112","1.0027732528282112","1.0027732528282112"
"309","1.0037820090281317","1.0037820090281317","1.0037820090281317","0.9884177439908558","0.9884177439908558","0.9884177439908558","1.003304499112114","1.003304499112114","1.003304499112114"
"310","1.0046995496438365","1.0046995496438365","1.0046995496438365","0.9882907502576128","0.9882907502576128","0.9882907502576128","1.0034609823252316","1.0034609823252316","1.0034609823252316"
"311","1.0039920634066697","1.0039920634066697","1.0039920634066697","0.9882339548328871","0.9882339548328871","0.9882339548328871","1.0035714412282113","1.0035714412282113","1.0035714412282113"
"312","1.0041342346385578","1.0041342346385578","1.0041342346385578","0.9882004269609496","0.9882004269609496","0.9882004269609496","1.0036361148300268","1.0036361148300268","1.0036361148300268"
"313","1.0041484744370672","1.0041484744370672","1.0041484744370672","0.9881507233389151","0.9881507233389151","0.9881507233389151","1.003632604229087","1.003632604229087","1.003632604229087"
"314","1.004345057344803","1.004345057344803","1.004345057344803","0.9881518173203675","0.9881518173203675","0.9881518173203675","1.0035100841424593","1.0035100841424593","1.0035100841424593"
"315","1.0043568556423283","1.0043568556423283","1.0043568556423283","0.988084417292817","0.988084417292817","0.988084417292817","1.0036340042637053","1.0036340042637053","1.0036340042637053"
"316","1.0048280723756955","1.0048280723756955","1.0048280723756955","0.9880924491728065","0.9880924491728065","0.9880924491728065","1.0031190925037687","1.0031190925037687","1.0031190925037687"
"317","1.005481886061243","1.005481886061243","1.005481886061243","0.9881775357074598","0.9881775357074598","0.9881775357074598","1.00309861420412","1.00309861420412","1.00309861420412"
"318","1.0045273418209597","1.0045273418209597","1.0045273418209597","0.9881399251635389","0.9881399251635389","0.9881399251635389","1.0030201765731055","1.0030201765731055","1.0030201765731055"
"319","1.004165085266223","1.004165085266223","1.004165085266223","0.9881217761519371","0.9881217761519371","0.9881217761519371","1.0033952972339142","1.0033952972339142","1.0033952972339142"
"320","1.0039477806058938","1.0039477806058938","1.0039477806058938","0.9880065429789602","0.9880065429789602","0.9880065429789602","1.0035239874272042","1.0035239874272042","1.0035239874272042"
"321","1.004445086473953","1.004445086473953","1.004445086473953","0.9878825484767411","0.9878825484767411","0.9878825484767411","1.003737461874604","1.003737461874604","1.003737461874604"
"322","1.0041471377720763","1.0041471377720763","1.0041471377720763","0.9878559063553802","0.9878559063553802","0.9878559063553802","1.003855122577695","1.003855122577695","1.003855122577695"
"323","1.0051915777668905","1.0051915777668905","1.0051915777668905","0.9878604538821418","0.9878604538821418","0.9878604538821418","1.0036772294228609","1.0036772294228609","1.0036772294228609"
"324","1.0047319944442172","1.0047319944442172","1.0047319944442172","0.9877964763846625","0.9877964763846625","0.9877964763846625","1.00363946651508","1.00363946651508","1.00363946651508"
"325","1.0043751810661667","1.0043751810661667","1.0043751810661667","0.9878826635834","0.9878826635834","0.9878826635834","1.0030400175257126","1.0030400175257126","1.0030400175257126"
"326","1.004440718948771","1.004440718948771","1.004440718948771","0.9877928518849988","0.9877928518849988","0.9877928518849988","1.003504328725394","1.003504328725394","1.003504328725394"
