"Step","chocolate-sound-430 - Test_loss","chocolate-sound-430 - Test_loss__MIN","chocolate-sound-430 - Test_loss__MAX","chocolate-sound-430 - Train_loss","chocolate-sound-430 - Train_loss__MIN","chocolate-sound-430 - Train_loss__MAX","chocolate-sound-430 - Val_loss","chocolate-sound-430 - Val_loss__MIN","chocolate-sound-430 - Val_loss__MAX"
"559","0.01266766457155847","0.01266766457155847","0.01266766457155847","0.018241810525819864","0.018241810525819864","0.018241810525819864","0.013370978284293077","0.013370978284293077","0.013370978284293077"
"560","0.024395399846183205","0.024395399846183205","0.024395399846183205","0.022599911450433587","0.022599911450433587","0.022599911450433587","0.024509293975617102","0.024509293975617102","0.024509293975617102"
"561","0.01871924390069203","0.01871924390069203","0.01871924390069203","0.017555475154899292","0.017555475154899292","0.017555475154899292","0.02041677160940918","0.02041677160940918","0.02041677160940918"
"562","0.01846888134847994","0.01846888134847994","0.01846888134847994","0.018637476939534277","0.018637476939534277","0.018637476939534277","0.01847211246913284","0.01847211246913284","0.01847211246913284"
"563","0.0204477222157155","0.0204477222157155","0.0204477222157155","0.017691858751102487","0.017691858751102487","0.017691858751102487","0.02129079008426557","0.02129079008426557","0.02129079008426557"
"564","0.012859086598536828","0.012859086598536828","0.012859086598536828","0.01779713914145434","0.01779713914145434","0.01779713914145434","0.013654751460058347","0.013654751460058347","0.013654751460058347"
"565","0.02628264886908854","0.02628264886908854","0.02628264886908854","0.01751720881462839","0.01751720881462839","0.01751720881462839","0.026446575169021606","0.026446575169021606","0.026446575169021606"
"566","0.03186704644225589","0.03186704644225589","0.03186704644225589","0.016884055710044803","0.016884055710044803","0.016884055710044803","0.03121494623336664","0.03121494623336664","0.03121494623336664"
"567","0.02405974086786655","0.02405974086786655","0.02405974086786655","0.017117851357128455","0.017117851357128455","0.017117851357128455","0.02389771281497605","0.02389771281497605","0.02389771281497605"
"568","0.06168624580484797","0.06168624580484797","0.06168624580484797","0.018241699941596773","0.018241699941596773","0.018241699941596773","0.06195947386263551","0.06195947386263551","0.06195947386263551"
"569","0.04051328250251024","0.04051328250251024","0.04051328250251024","0.017371521868349456","0.017371521868349456","0.017371521868349456","0.040286933237203705","0.040286933237203705","0.040286933237203705"
"570","0.013163686094299357","0.013163686094299357","0.013163686094299357","0.016757628726888886","0.016757628726888886","0.016757628726888886","0.013240248944109788","0.013240248944109788","0.013240248944109788"
"571","0.04358319725576576","0.04358319725576576","0.04358319725576576","0.01642862129498812","0.01642862129498812","0.01642862129498812","0.04311012109354997","0.04311012109354997","0.04311012109354997"
"572","0.037067705909436366","0.037067705909436366","0.037067705909436366","0.01935785452035499","0.01935785452035499","0.01935785452035499","0.03756632895020306","0.03756632895020306","0.03756632895020306"
"573","0.018852537192403308","0.018852537192403308","0.018852537192403308","0.018703642098059834","0.018703642098059834","0.018703642098059834","0.018339448039682363","0.018339448039682363","0.018339448039682363"
"574","0.019882077921303903","0.019882077921303903","0.019882077921303903","0.01816335950145965","0.01816335950145965","0.01816335950145965","0.019334064841243326","0.019334064841243326","0.019334064841243326"
"575","0.0330472304195559","0.0330472304195559","0.0330472304195559","0.023750074253581582","0.023750074253581582","0.023750074253581582","0.03244256336363029","0.03244256336363029","0.03244256336363029"
"576","0.019300462572545342","0.019300462572545342","0.019300462572545342","0.017369360434307774","0.017369360434307774","0.017369360434307774","0.018900737161248675","0.018900737161248675","0.018900737161248675"
"577","0.03801888301872354","0.03801888301872354","0.03801888301872354","0.018876875742631048","0.018876875742631048","0.018876875742631048","0.03780816660707708","0.03780816660707708","0.03780816660707708"
"578","0.035414184964780424","0.035414184964780424","0.035414184964780424","0.019135155251311188","0.019135155251311188","0.019135155251311188","0.03490264083808581","0.03490264083808581","0.03490264083808581"
"579","0.018074838745081017","0.018074838745081017","0.018074838745081017","0.01856707515789135","0.01856707515789135","0.01856707515789135","0.018070521435207362","0.018070521435207362","0.018070521435207362"
"580","0.041845693925378645","0.041845693925378645","0.041845693925378645","0.01726665965733611","0.01726665965733611","0.01726665965733611","0.04106094693145138","0.04106094693145138","0.04106094693145138"
"581","0.011428315546822875","0.011428315546822875","0.011428315546822875","0.02196941938889857","0.02196941938889857","0.02196941938889857","0.011310697483209422","0.011310697483209422","0.011310697483209422"
"582","0.017198825536048026","0.017198825536048026","0.017198825536048026","0.014879509275707978","0.014879509275707978","0.014879509275707978","0.017031396479074624","0.017031396479074624","0.017031396479074624"
"583","0.019218622776713296","0.019218622776713296","0.019218622776713296","0.015590272832130166","0.015590272832130166","0.015590272832130166","0.019016311797517803","0.019016311797517803","0.019016311797517803"
"584","0.02252221221178886","0.02252221221178886","0.02252221221178886","0.01876884514583033","0.01876884514583033","0.01876884514583033","0.0224055275650108","0.0224055275650108","0.0224055275650108"
"585","0.02063013290921329","0.02063013290921329","0.02063013290921329","0.0188007118446159","0.0188007118446159","0.0188007118446159","0.020536576693587147","0.020536576693587147","0.020536576693587147"
"586","0.018903872404190433","0.018903872404190433","0.018903872404190433","0.017157142831632503","0.017157142831632503","0.017157142831632503","0.018929087194843253","0.018929087194843253","0.018929087194843253"
"587","0.01172188726760106","0.01172188726760106","0.01172188726760106","0.01980022326883193","0.01980022326883193","0.01980022326883193","0.012058273011927958","0.012058273011927958","0.012058273011927958"
"588","0.019195324852390606","0.019195324852390606","0.019195324852390606","0.018276942218364522","0.018276942218364522","0.018276942218364522","0.019855301606653577","0.019855301606653577","0.019855301606653577"
"589","0.03572582674558391","0.03572582674558391","0.03572582674558391","0.01721161780141011","0.01721161780141011","0.01721161780141011","0.03578122325821529","0.03578122325821529","0.03578122325821529"
"590","0.060267351933392575","0.060267351933392575","0.060267351933392575","0.017182608605310425","0.017182608605310425","0.017182608605310425","0.05922562639290794","0.05922562639290794","0.05922562639290794"
"591","0.015869277695044346","0.015869277695044346","0.015869277695044346","0.017620557668853457","0.017620557668853457","0.017620557668853457","0.016661429396137524","0.016661429396137524","0.016661429396137524"
"592","0.03310831157884274","0.03310831157884274","0.03310831157884274","0.015167887502658739","0.015167887502658739","0.015167887502658739","0.03295987790605737","0.03295987790605737","0.03295987790605737"
"593","0.01586884901396072","0.01586884901396072","0.01586884901396072","0.018163587277173165","0.018163587277173165","0.018163587277173165","0.01671673667852851","0.01671673667852851","0.01671673667852851"
"594","0.0451731568255259","0.0451731568255259","0.0451731568255259","0.014635153438924312","0.014635153438924312","0.014635153438924312","0.0455106338302965","0.0455106338302965","0.0455106338302965"
"595","0.02043152923566203","0.02043152923566203","0.02043152923566203","0.01876942298518856","0.01876942298518856","0.01876942298518856","0.020347617494525204","0.020347617494525204","0.020347617494525204"
"596","0.015553798312878269","0.015553798312878269","0.015553798312878269","0.019551989536179305","0.019551989536179305","0.019551989536179305","0.015347581637049853","0.015347581637049853","0.015347581637049853"
"597","0.02775856461139484","0.02775856461139484","0.02775856461139484","0.014910384437831792","0.014910384437831792","0.014910384437831792","0.02708545297096546","0.02708545297096546","0.02708545297096546"
"598","0.027278597897457922","0.027278597897457922","0.027278597897457922","0.016325276393146553","0.016325276393146553","0.016325276393146553","0.02680426107357969","0.02680426107357969","0.02680426107357969"
"599","0.015836475290350514","0.015836475290350514","0.015836475290350514","0.015984535610709952","0.015984535610709952","0.015984535610709952","0.015702824050748854","0.015702824050748854","0.015702824050748854"
"600","0.02534623842367438","0.02534623842367438","0.02534623842367438","0.0203006987652155","0.0203006987652155","0.0203006987652155","0.026491796098938054","0.026491796098938054","0.026491796098938054"
"601","0.015150372028453672","0.015150372028453672","0.015150372028453672","0.01836510923341281","0.01836510923341281","0.01836510923341281","0.015307281821093935","0.015307281821093935","0.015307281821093935"
"602","0.039345935943670966","0.039345935943670966","0.039345935943670966","0.016533442072697906","0.016533442072697906","0.016533442072697906","0.03948534183145878","0.03948534183145878","0.03948534183145878"
"603","0.030104519897765962","0.030104519897765962","0.030104519897765962","0.01783271221772265","0.01783271221772265","0.01783271221772265","0.029800217578500734","0.029800217578500734","0.029800217578500734"
"604","0.01031498019010438","0.01031498019010438","0.01031498019010438","0.01857779458154307","0.01857779458154307","0.01857779458154307","0.011004076805140739","0.011004076805140739","0.011004076805140739"
"605","0.03829641801501171","0.03829641801501171","0.03829641801501171","0.015549131715688728","0.015549131715688728","0.015549131715688728","0.038941816106047564","0.038941816106047564","0.038941816106047564"
"606","0.016684700299451197","0.016684700299451197","0.016684700299451197","0.01691023349331911","0.01691023349331911","0.01691023349331911","0.017967399615419828","0.017967399615419828","0.017967399615419828"
"607","0.019775847443053544","0.019775847443053544","0.019775847443053544","0.01704773506865909","0.01704773506865909","0.01704773506865909","0.019854323131340744","0.019854323131340744","0.019854323131340744"
"608","0.022642340525806107","0.022642340525806107","0.022642340525806107","0.01751084009333244","0.01751084009333244","0.01751084009333244","0.022818081567513537","0.022818081567513537","0.022818081567513537"
"609","0.01811706623227241","0.01811706623227241","0.01811706623227241","0.018740080420566393","0.018740080420566393","0.018740080420566393","0.018364880365079297","0.018364880365079297","0.018364880365079297"
"610","0.02990834207987461","0.02990834207987461","0.02990834207987461","0.014805296271993394","0.014805296271993394","0.014805296271993394","0.030765931314549657","0.030765931314549657","0.030765931314549657"
"611","0.02992226393987349","0.02992226393987349","0.02992226393987349","0.01699187888818355","0.01699187888818355","0.01699187888818355","0.029326940861112462","0.029326940861112462","0.029326940861112462"
"612","0.06281857687880442","0.06281857687880442","0.06281857687880442","0.018578531056385933","0.018578531056385933","0.018578531056385933","0.06106540237191841","0.06106540237191841","0.06106540237191841"
"613","0.017652647003256562","0.017652647003256562","0.017652647003256562","0.021213649523282693","0.021213649523282693","0.021213649523282693","0.018033147287046428","0.018033147287046428","0.018033147287046428"
"614","0.013646852482259393","0.013646852482259393","0.013646852482259393","0.018357204603567566","0.018357204603567566","0.018357204603567566","0.013662963512270662","0.013662963512270662","0.013662963512270662"
"615","0.038535547833951224","0.038535547833951224","0.038535547833951224","0.01394424391350661","0.01394424391350661","0.01394424391350661","0.03765898290135085","0.03765898290135085","0.03765898290135085"
"616","0.014436805479042004","0.014436805479042004","0.014436805479042004","0.020888661385443315","0.020888661385443315","0.020888661385443315","0.015138138346399328","0.015138138346399328","0.015138138346399328"
"617","0.01825095079065888","0.01825095079065888","0.01825095079065888","0.01702882783012134","0.01702882783012134","0.01702882783012134","0.017790365637704354","0.017790365637704354","0.017790365637704354"
"618","0.01844911406239446","0.01844911406239446","0.01844911406239446","0.01551069485283748","0.01551069485283748","0.01551069485283748","0.018955036787358256","0.018955036787358256","0.018955036787358256"
"619","0.02817875919059554","0.02817875919059554","0.02817875919059554","0.020673993320078157","0.020673993320078157","0.020673993320078157","0.028161350010380528","0.028161350010380528","0.028161350010380528"
"620","0.03949332597294265","0.03949332597294265","0.03949332597294265","0.017507686543112626","0.017507686543112626","0.017507686543112626","0.039276483557048596","0.039276483557048596","0.039276483557048596"
"621","0.022734867713379108","0.022734867713379108","0.022734867713379108","0.016685105874452304","0.016685105874452304","0.016685105874452304","0.023738652320548066","0.023738652320548066","0.023738652320548066"
"622","0.02213357373238757","0.02213357373238757","0.02213357373238757","0.016871765139045244","0.016871765139045244","0.016871765139045244","0.022128689039220564","0.022128689039220564","0.022128689039220564"
"623","0.015659037711068448","0.015659037711068448","0.015659037711068448","0.01761986468403399","0.01761986468403399","0.01761986468403399","0.016486855007666976","0.016486855007666976","0.016486855007666976"
"624","0.03310233389921723","0.03310233389921723","0.03310233389921723","0.018827824582805533","0.018827824582805533","0.018827824582805533","0.032830058488053086","0.032830058488053086","0.032830058488053086"
"625","0.017876282173288585","0.017876282173288585","0.017876282173288585","0.019681521685102392","0.019681521685102392","0.019681521685102392","0.018028282453188542","0.018028282453188542","0.018028282453188542"
"626","0.03364661735899299","0.03364661735899299","0.03364661735899299","0.015678649883388664","0.015678649883388664","0.015678649883388664","0.03340062764992061","0.03340062764992061","0.03340062764992061"
"627","0.01820086632138525","0.01820086632138525","0.01820086632138525","0.017480890164161267","0.017480890164161267","0.017480890164161267","0.018314867936328902","0.018314867936328902","0.018314867936328902"
"628","0.04245661837307316","0.04245661837307316","0.04245661837307316","0.0164183235222881","0.0164183235222881","0.0164183235222881","0.04255908929760773","0.04255908929760773","0.04255908929760773"
"629","0.018705207432074197","0.018705207432074197","0.018705207432074197","0.020182807217276878","0.020182807217276878","0.020182807217276878","0.018709951507039146","0.018709951507039146","0.018709951507039146"
"630","0.018377830461918595","0.018377830461918595","0.018377830461918595","0.01910873563042976","0.01910873563042976","0.01910873563042976","0.018762390394644994","0.018762390394644994","0.018762390394644994"
"631","0.017980084781647764","0.017980084781647764","0.017980084781647764","0.01635820918557825","0.01635820918557825","0.01635820918557825","0.01764236037684262","0.01764236037684262","0.01764236037684262"
"632","0.016443344419298827","0.016443344419298827","0.016443344419298827","0.015444125306819781","0.015444125306819781","0.015444125306819781","0.016385102238776088","0.016385102238776088","0.016385102238776088"
"633","0.033821726519732406","0.033821726519732406","0.033821726519732406","0.017519705544554506","0.017519705544554506","0.017519705544554506","0.03445947168436197","0.03445947168436197","0.03445947168436197"
"634","0.010892636980188766","0.010892636980188766","0.010892636980188766","0.01602649134627442","0.01602649134627442","0.01602649134627442","0.010875942079307178","0.010875942079307178","0.010875942079307178"
"635","0.036786100610821604","0.036786100610821604","0.036786100610821604","0.016317835909363018","0.016317835909363018","0.016317835909363018","0.036224984208110704","0.036224984208110704","0.036224984208110704"
"636","0.01593116576203606","0.01593116576203606","0.01593116576203606","0.015338538962040375","0.015338538962040375","0.015338538962040375","0.016597580876038586","0.016597580876038586","0.016597580876038586"
"637","0.02223130867323494","0.02223130867323494","0.02223130867323494","0.015649744122020724","0.015649744122020724","0.015649744122020724","0.022918060067292037","0.022918060067292037","0.022918060067292037"
"638","0.03689386846638888","0.03689386846638888","0.03689386846638888","0.01849715709339827","0.01849715709339827","0.01849715709339827","0.03698850958884537","0.03698850958884537","0.03698850958884537"
"639","0.019447444655443978","0.019447444655443978","0.019447444655443978","0.01709633471962619","0.01709633471962619","0.01709633471962619","0.019788776137593177","0.019788776137593177","0.019788776137593177"
"640","0.013903480171400561","0.013903480171400561","0.013903480171400561","0.015485644845865511","0.015485644845865511","0.015485644845865511","0.013985985055319885","0.013985985055319885","0.013985985055319885"
"641","0.020769598188786247","0.020769598188786247","0.020769598188786247","0.018051218816481373","0.018051218816481373","0.018051218816481373","0.021646527801468717","0.021646527801468717","0.021646527801468717"
"642","0.04041098843299972","0.04041098843299972","0.04041098843299972","0.015675057870244268","0.015675057870244268","0.015675057870244268","0.03962333699413815","0.03962333699413815","0.03962333699413815"
"643","0.01767872777587465","0.01767872777587465","0.01767872777587465","0.017141840622285597","0.017141840622285597","0.017141840622285597","0.01766803610659722","0.01766803610659722","0.01766803610659722"
"644","0.030093564134514455","0.030093564134514455","0.030093564134514455","0.014631988806514298","0.014631988806514298","0.014631988806514298","0.029356108542991102","0.029356108542991102","0.029356108542991102"
"645","0.014490613279354922","0.014490613279354922","0.014490613279354922","0.015292792238156981","0.015292792238156981","0.015292792238156981","0.01429170638773633","0.01429170638773633","0.01429170638773633"
"646","0.01649918931905979","0.01649918931905979","0.01649918931905979","0.016498713617380093","0.016498713617380093","0.016498713617380093","0.016401661111873078","0.016401661111873078","0.016401661111873078"
"647","0.0286787681556833","0.0286787681556833","0.0286787681556833","0.01529549403544551","0.01529549403544551","0.01529549403544551","0.0290368983655207","0.0290368983655207","0.0290368983655207"
"648","0.01720945189812732","0.01720945189812732","0.01720945189812732","0.01928343921802302","0.01928343921802302","0.01928343921802302","0.017039619049693804","0.017039619049693804","0.017039619049693804"
"649","0.05145770008950575","0.05145770008950575","0.05145770008950575","0.015713357511965693","0.015713357511965693","0.015713357511965693","0.05151524531808921","0.05151524531808921","0.05151524531808921"
"650","0.02664642911311717","0.02664642911311717","0.02664642911311717","0.021242355748791936","0.021242355748791936","0.021242355748791936","0.026119088154750128","0.026119088154750128","0.026119088154750128"
"651","0.017860791374818","0.017860791374818","0.017860791374818","0.013712457212293598","0.013712457212293598","0.013712457212293598","0.017775402975556534","0.017775402975556534","0.017775402975556534"
"652","0.02329217043470727","0.02329217043470727","0.02329217043470727","0.015642929187483876","0.015642929187483876","0.015642929187483876","0.02309376536735235","0.02309376536735235","0.02309376536735235"
"653","0.028457866246390285","0.028457866246390285","0.028457866246390285","0.014900203533383598","0.014900203533383598","0.014900203533383598","0.027980806473141804","0.027980806473141804","0.027980806473141804"
"654","0.03766560019142854","0.03766560019142854","0.03766560019142854","0.015570113597938157","0.015570113597938157","0.015570113597938157","0.0371141501750448","0.0371141501750448","0.0371141501750448"
"655","0.013134947921375604","0.013134947921375604","0.013134947921375604","0.016159462621893984","0.016159462621893984","0.016159462621893984","0.013223505035189058","0.013223505035189058","0.013223505035189058"
"656","0.029668985264208338","0.029668985264208338","0.029668985264208338","0.015310441000472965","0.015310441000472965","0.015310441000472965","0.02959520342400241","0.02959520342400241","0.02959520342400241"
"657","0.011723784915481638","0.011723784915481638","0.011723784915481638","0.014285004989418527","0.014285004989418527","0.014285004989418527","0.011508067753367433","0.011508067753367433","0.011508067753367433"
"658","0.017833741333952616","0.017833741333952616","0.017833741333952616","0.020685528696849777","0.020685528696849777","0.020685528696849777","0.017904936660721047","0.017904936660721047","0.017904936660721047"
"659","0.016188223105577996","0.016188223105577996","0.016188223105577996","0.018661014330044735","0.018661014330044735","0.018661014330044735","0.016851204618754563","0.016851204618754563","0.016851204618754563"
"660","0.02414842988191054","0.02414842988191054","0.02414842988191054","0.018450533394100084","0.018450533394100084","0.018450533394100084","0.02406823245436911","0.02406823245436911","0.02406823245436911"
"661","0.0430693852664857","0.0430693852664857","0.0430693852664857","0.015873167941168075","0.015873167941168075","0.015873167941168075","0.042833488842424675","0.042833488842424675","0.042833488842424675"
"662","0.020944817952086806","0.020944817952086806","0.020944817952086806","0.018098520245275095","0.018098520245275095","0.018098520245275095","0.020628559718156105","0.020628559718156105","0.020628559718156105"
"663","0.036674005186087794","0.036674005186087794","0.036674005186087794","0.020121222750386997","0.020121222750386997","0.020121222750386997","0.03639784461446428","0.03639784461446428","0.03639784461446428"
"664","0.041357787371930244","0.041357787371930244","0.041357787371930244","0.015672307023269133","0.015672307023269133","0.015672307023269133","0.04098323325002061","0.04098323325002061","0.04098323325002061"
"665","0.02045393601748024","0.02045393601748024","0.02045393601748024","0.01773139472498813","0.01773139472498813","0.01773139472498813","0.020661187074998696","0.020661187074998696","0.020661187074998696"
"666","0.06413876340653517","0.06413876340653517","0.06413876340653517","0.015929750516533624","0.015929750516533624","0.015929750516533624","0.06275513982161028","0.06275513982161028","0.06275513982161028"
"667","0.011661612226074647","0.011661612226074647","0.011661612226074647","0.02016988041647093","0.02016988041647093","0.02016988041647093","0.011916406974917384","0.011916406974917384","0.011916406974917384"
"668","0.03633105235982121","0.03633105235982121","0.03633105235982121","0.015182000848881124","0.015182000848881124","0.015182000848881124","0.035790346328174204","0.035790346328174204","0.035790346328174204"
"669","0.01770651480112584","0.01770651480112584","0.01770651480112584","0.01691120339664923","0.01691120339664923","0.01691120339664923","0.01786793814073691","0.01786793814073691","0.01786793814073691"
"670","0.012356529979430722","0.012356529979430722","0.012356529979430722","0.015898277317822715","0.015898277317822715","0.015898277317822715","0.01236231469052244","0.01236231469052244","0.01236231469052244"
"671","0.014636006586410911","0.014636006586410911","0.014636006586410911","0.015863035606022646","0.015863035606022646","0.015863035606022646","0.014661283658464787","0.014661283658464787","0.014661283658464787"
"672","0.0415215709805797","0.0415215709805797","0.0415215709805797","0.020684078499888976","0.020684078499888976","0.020684078499888976","0.04139363714916865","0.04139363714916865","0.04139363714916865"
"673","0.012130100195190289","0.012130100195190289","0.012130100195190289","0.01567941502244102","0.01567941502244102","0.01567941502244102","0.01252675804248905","0.01252675804248905","0.01252675804248905"
"674","0.026430593903260403","0.026430593903260403","0.026430593903260403","0.0157781861006053","0.0157781861006053","0.0157781861006053","0.02688357743008245","0.02688357743008245","0.02688357743008245"
"675","0.017622165894844395","0.017622165894844395","0.017622165894844395","0.015938213091505744","0.015938213091505744","0.015938213091505744","0.017730103588517787","0.017730103588517787","0.017730103588517787"
"676","0.010603483583057002","0.010603483583057002","0.010603483583057002","0.015878995592416404","0.015878995592416404","0.015878995592416404","0.010522611162903617","0.010522611162903617","0.010522611162903617"
"677","0.013141625367991091","0.013141625367991091","0.013141625367991091","0.015521811164420644","0.015521811164420644","0.015521811164420644","0.013641977675374086","0.013641977675374086","0.013641977675374086"
"678","0.016426470760848095","0.016426470760848095","0.016426470760848095","0.01899183621112705","0.01899183621112705","0.01899183621112705","0.017642086366206098","0.017642086366206098","0.017642086366206098"
"679","0.01349959465097393","0.01349959465097393","0.01349959465097393","0.01797959861626669","0.01797959861626669","0.01797959861626669","0.01342964127416349","0.01342964127416349","0.01342964127416349"
"680","0.04590955142490645","0.04590955142490645","0.04590955142490645","0.015879318407267005","0.015879318407267005","0.015879318407267005","0.04606329274183685","0.04606329274183685","0.04606329274183685"
"681","0.03211438855296536","0.03211438855296536","0.03211438855296536","0.01655953318416348","0.01655953318416348","0.01655953318416348","0.032346287460950765","0.032346287460950765","0.032346287460950765"
"682","0.012603978154361732","0.012603978154361732","0.012603978154361732","0.01685208481864062","0.01685208481864062","0.01685208481864062","0.0124983540042777","0.0124983540042777","0.0124983540042777"
"683","0.028639436224008826","0.028639436224008826","0.028639436224008826","0.017629699948011942","0.017629699948011942","0.017629699948011942","0.028338641127992757","0.028338641127992757","0.028338641127992757"
"684","0.03120669689770838","0.03120669689770838","0.03120669689770838","0.01380675792475314","0.01380675792475314","0.01380675792475314","0.030814165351447195","0.030814165351447195","0.030814165351447195"
"685","0.015997215141662736","0.015997215141662736","0.015997215141662736","0.016073912998081853","0.016073912998081853","0.016073912998081853","0.015927535846671375","0.015927535846671375","0.015927535846671375"
"686","0.05939288746685665","0.05939288746685665","0.05939288746685665","0.018019196966036537","0.018019196966036537","0.018019196966036537","0.05830766154690601","0.05830766154690601","0.05830766154690601"
"687","0.017376120195054693","0.017376120195054693","0.017376120195054693","0.016707505333280425","0.016707505333280425","0.016707505333280425","0.017444838396102256","0.017444838396102256","0.017444838396102256"
"688","0.03538672071313092","0.03538672071313092","0.03538672071313092","0.014830140523243876","0.014830140523243876","0.014830140523243876","0.03530065817919764","0.03530065817919764","0.03530065817919764"
"689","0.022285766818074825","0.022285766818074825","0.022285766818074825","0.016773406004199375","0.016773406004199375","0.016773406004199375","0.021755696255596008","0.021755696255596008","0.021755696255596008"
"690","0.05067128024304458","0.05067128024304458","0.05067128024304458","0.01506991249632494","0.01506991249632494","0.01506991249632494","0.04996780845322802","0.04996780845322802","0.04996780845322802"
"691","0.032837294009449965","0.032837294009449965","0.032837294009449965","0.020685961763576934","0.020685961763576934","0.020685961763576934","0.03244957950090288","0.03244957950090288","0.03244957950090288"
"692","0.013189196685537257","0.013189196685537257","0.013189196685537257","0.017467416409153582","0.017467416409153582","0.017467416409153582","0.013334185819752882","0.013334185819752882","0.013334185819752882"
"693","0.016063406349965368","0.016063406349965368","0.016063406349965368","0.01782660660721866","0.01782660660721866","0.01782660660721866","0.016280415098878773","0.016280415098878773","0.016280415098878773"
"694","0.016678076783285586","0.016678076783285586","0.016678076783285586","0.020835315393091327","0.020835315393091327","0.020835315393091327","0.016662984794400173","0.016662984794400173","0.016662984794400173"
"695","0.010207748327688428","0.010207748327688428","0.010207748327688428","0.014949729932549496","0.014949729932549496","0.014949729932549496","0.010658337859789304","0.010658337859789304","0.010658337859789304"
"696","0.009406049361831498","0.009406049361831498","0.009406049361831498","0.015243638193992246","0.015243638193992246","0.015243638193992246","0.009568656751329088","0.009568656751329088","0.009568656751329088"
"697","0.016435792930009557","0.016435792930009557","0.016435792930009557","0.018678110029446676","0.018678110029446676","0.018678110029446676","0.016338466864653192","0.016338466864653192","0.016338466864653192"
"698","0.011242035807831043","0.011242035807831043","0.011242035807831043","0.016924520908475623","0.016924520908475623","0.016924520908475623","0.011342330584218055","0.011342330584218055","0.011342330584218055"
"699","0.046663067756201826","0.046663067756201826","0.046663067756201826","0.016748838118696915","0.016748838118696915","0.016748838118696915","0.04548533121062327","0.04548533121062327","0.04548533121062327"
"700","0.029369153403998795","0.029369153403998795","0.029369153403998795","0.015215706784266049","0.015215706784266049","0.015215706784266049","0.029460816984113184","0.029460816984113184","0.029460816984113184"
"701","0.02476753692907106","0.02476753692907106","0.02476753692907106","0.018483684012932156","0.018483684012932156","0.018483684012932156","0.024913937878360878","0.024913937878360878","0.024913937878360878"
"702","0.017567306020391547","0.017567306020391547","0.017567306020391547","0.017144633208177863","0.017144633208177863","0.017144633208177863","0.017330055378861887","0.017330055378861887","0.017330055378861887"
"703","0.01853238942434856","0.01853238942434856","0.01853238942434856","0.017933563680265927","0.017933563680265927","0.017933563680265927","0.0185181470568277","0.0185181470568277","0.0185181470568277"
"704","0.051717215852291235","0.051717215852291235","0.051717215852291235","0.016639099626443055","0.016639099626443055","0.016639099626443055","0.05103899494916845","0.05103899494916845","0.05103899494916845"
"705","0.027875978367302722","0.027875978367302722","0.027875978367302722","0.015449997027813744","0.015449997027813744","0.015449997027813744","0.028009721024718156","0.028009721024718156","0.028009721024718156"
"706","0.032769670656648306","0.032769670656648306","0.032769670656648306","0.014085650255317893","0.014085650255317893","0.014085650255317893","0.033040601299686244","0.033040601299686244","0.033040601299686244"
"707","0.027518524581559824","0.027518524581559824","0.027518524581559824","0.018608086639474913","0.018608086639474913","0.018608086639474913","0.028434356415879554","0.028434356415879554","0.028434356415879554"
"708","0.015865236999174668","0.015865236999174668","0.015865236999174668","0.01806668026865683","0.01806668026865683","0.01806668026865683","0.015190907687031156","0.015190907687031156","0.015190907687031156"
"709","0.013562533462730413","0.013562533462730413","0.013562533462730413","0.015603077110673822","0.015603077110673822","0.015603077110673822","0.01406323847104466","0.01406323847104466","0.01406323847104466"
"710","0.01807134255780929","0.01807134255780929","0.01807134255780929","0.014850231966270448","0.014850231966270448","0.014850231966270448","0.0192086931091288","0.0192086931091288","0.0192086931091288"
"711","0.03789655060473095","0.03789655060473095","0.03789655060473095","0.014226756352505025","0.014226756352505025","0.014226756352505025","0.037695779957276486","0.037695779957276486","0.037695779957276486"
"712","0.018636478957270684","0.018636478957270684","0.018636478957270684","0.016826661198901968","0.016826661198901968","0.016826661198901968","0.019223548964088313","0.019223548964088313","0.019223548964088313"
"713","0.03259612242967819","0.03259612242967819","0.03259612242967819","0.01925372930678238","0.01925372930678238","0.01925372930678238","0.03257967151566601","0.03257967151566601","0.03257967151566601"
"714","0.018023041779547475","0.018023041779547475","0.018023041779547475","0.014544853831836577","0.014544853831836577","0.014544853831836577","0.01794494323023681","0.01794494323023681","0.01794494323023681"
"715","0.028749244669440763","0.028749244669440763","0.028749244669440763","0.01732001029247317","0.01732001029247317","0.01732001029247317","0.029224226892333803","0.029224226892333803","0.029224226892333803"
"716","0.01619724737240898","0.01619724737240898","0.01619724737240898","0.018969510825694185","0.018969510825694185","0.018969510825694185","0.01602002932713111","0.01602002932713111","0.01602002932713111"
"717","0.029246445445180028","0.029246445445180028","0.029246445445180028","0.015385934382995124","0.015385934382995124","0.015385934382995124","0.02924755100470198","0.02924755100470198","0.02924755100470198"
"718","0.019617275789754654","0.019617275789754654","0.019617275789754654","0.015154875792548818","0.015154875792548818","0.015154875792548818","0.01953711376507883","0.01953711376507883","0.01953711376507883"
"719","0.020013805220513627","0.020013805220513627","0.020013805220513627","0.017514554786997573","0.017514554786997573","0.017514554786997573","0.02153336890131726","0.02153336890131726","0.02153336890131726"
"720","0.022918019424572937","0.022918019424572937","0.022918019424572937","0.016436088361111188","0.016436088361111188","0.016436088361111188","0.023099859298936674","0.023099859298936674","0.023099859298936674"
