"Step","polished-universe-62 - Test_loss","polished-universe-62 - Test_loss__MIN","polished-universe-62 - Test_loss__MAX","polished-universe-62 - Train_loss","polished-universe-62 - Train_loss__MIN","polished-universe-62 - Train_loss__MAX","polished-universe-62 - Val_loss","polished-universe-62 - Val_loss__MIN","polished-universe-62 - Val_loss__MAX"
"743","0.03356127068400383","0.03356127068400383","0.03356127068400383","0.033570997416973114","0.033570997416973114","0.033570997416973114","0.033818721771240234","0.033818721771240234","0.033818721771240234"
"744","0.03585437685251236","0.03585437685251236","0.03585437685251236","0.03390844166278839","0.03390844166278839","0.03390844166278839","0.03635959327220917","0.03635959327220917","0.03635959327220917"
"745","0.03391017019748688","0.03391017019748688","0.03391017019748688","0.034794725477695465","0.034794725477695465","0.034794725477695465","0.034167561680078506","0.034167561680078506","0.034167561680078506"
"746","0.0344633013010025","0.0344633013010025","0.0344633013010025","0.033915724605321884","0.033915724605321884","0.033915724605321884","0.03463223576545715","0.03463223576545715","0.03463223576545715"
"747","0.033432379364967346","0.033432379364967346","0.033432379364967346","0.033433228731155396","0.033433228731155396","0.033433228731155396","0.03370214253664017","0.03370214253664017","0.03370214253664017"
"748","0.03341619297862053","0.03341619297862053","0.03341619297862053","0.033729590475559235","0.033729590475559235","0.033729590475559235","0.03367645666003227","0.03367645666003227","0.03367645666003227"
"749","0.03580603376030922","0.03580603376030922","0.03580603376030922","0.033813249319791794","0.033813249319791794","0.033813249319791794","0.03612658753991127","0.03612658753991127","0.03612658753991127"
"750","0.03357865661382675","0.03357865661382675","0.03357865661382675","0.03388648480176926","0.03388648480176926","0.03388648480176926","0.03391040116548538","0.03391040116548538","0.03391040116548538"
"751","0.03314806520938873","0.03314806520938873","0.03314806520938873","0.03322603926062584","0.03322603926062584","0.03322603926062584","0.0335395522415638","0.0335395522415638","0.0335395522415638"
"752","0.037443507462739944","0.037443507462739944","0.037443507462739944","0.03432710841298103","0.03432710841298103","0.03432710841298103","0.03777356445789337","0.03777356445789337","0.03777356445789337"
"753","0.03469379246234894","0.03469379246234894","0.03469379246234894","0.03543015941977501","0.03543015941977501","0.03543015941977501","0.03493697568774223","0.03493697568774223","0.03493697568774223"
"754","0.035458534955978394","0.035458534955978394","0.035458534955978394","0.03514762595295906","0.03514762595295906","0.03514762595295906","0.035683147609233856","0.035683147609233856","0.035683147609233856"
"755","0.03418819606304169","0.03418819606304169","0.03418819606304169","0.034404605627059937","0.034404605627059937","0.034404605627059937","0.03449361398816109","0.03449361398816109","0.03449361398816109"
"756","0.037755776196718216","0.037755776196718216","0.037755776196718216","0.03417119011282921","0.03417119011282921","0.03417119011282921","0.03742267191410065","0.03742267191410065","0.03742267191410065"
"757","0.035201068967580795","0.035201068967580795","0.035201068967580795","0.03553425520658493","0.03553425520658493","0.03553425520658493","0.03483378887176514","0.03483378887176514","0.03483378887176514"
"758","0.03438275679945946","0.03438275679945946","0.03438275679945946","0.03414485603570938","0.03414485603570938","0.03414485603570938","0.034218691289424896","0.034218691289424896","0.034218691289424896"
"759","0.035194020718336105","0.035194020718336105","0.035194020718336105","0.034420814365148544","0.034420814365148544","0.034420814365148544","0.03517158702015877","0.03517158702015877","0.03517158702015877"
"760","0.033245865255594254","0.033245865255594254","0.033245865255594254","0.03322719782590866","0.03322719782590866","0.03322719782590866","0.03322303667664528","0.03322303667664528","0.03322303667664528"
"761","0.034743718802928925","0.034743718802928925","0.034743718802928925","0.033196497708559036","0.033196497708559036","0.033196497708559036","0.03487257659435272","0.03487257659435272","0.03487257659435272"
"762","0.03474230319261551","0.03474230319261551","0.03474230319261551","0.03387979045510292","0.03387979045510292","0.03387979045510292","0.0350935235619545","0.0350935235619545","0.0350935235619545"
"763","0.03421507030725479","0.03421507030725479","0.03421507030725479","0.03428395837545395","0.03428395837545395","0.03428395837545395","0.034540049731731415","0.034540049731731415","0.034540049731731415"
"764","0.033216796815395355","0.033216796815395355","0.033216796815395355","0.034414976835250854","0.034414976835250854","0.034414976835250854","0.03330180048942566","0.03330180048942566","0.03330180048942566"
"765","0.03341176360845566","0.03341176360845566","0.03341176360845566","0.03260214254260063","0.03260214254260063","0.03260214254260063","0.03368159756064415","0.03368159756064415","0.03368159756064415"
"766","0.034517645835876465","0.034517645835876465","0.034517645835876465","0.033024802803993225","0.033024802803993225","0.033024802803993225","0.03461061045527458","0.03461061045527458","0.03461061045527458"
"767","0.034922171384096146","0.034922171384096146","0.034922171384096146","0.03388930484652519","0.03388930484652519","0.03388930484652519","0.035296060144901276","0.035296060144901276","0.035296060144901276"
"768","0.03471319004893303","0.03471319004893303","0.03471319004893303","0.03389061614871025","0.03389061614871025","0.03389061614871025","0.034901514649391174","0.034901514649391174","0.034901514649391174"
"769","0.033960867673158646","0.033960867673158646","0.033960867673158646","0.034311868250370026","0.034311868250370026","0.034311868250370026","0.034267351031303406","0.034267351031303406","0.034267351031303406"
"770","0.03650321438908577","0.03650321438908577","0.03650321438908577","0.033955663442611694","0.033955663442611694","0.033955663442611694","0.03696991875767708","0.03696991875767708","0.03696991875767708"
"771","0.03499111905694008","0.03499111905694008","0.03499111905694008","0.03565366566181183","0.03565366566181183","0.03565366566181183","0.03533623740077019","0.03533623740077019","0.03533623740077019"
"772","0.034509461373090744","0.034509461373090744","0.034509461373090744","0.034464918076992035","0.034464918076992035","0.034464918076992035","0.034823521971702576","0.034823521971702576","0.034823521971702576"
"773","0.034142185002565384","0.034142185002565384","0.034142185002565384","0.034475699067115784","0.034475699067115784","0.034475699067115784","0.03439934924244881","0.03439934924244881","0.03439934924244881"
"774","0.036253128200769424","0.036253128200769424","0.036253128200769424","0.03507233038544655","0.03507233038544655","0.03507233038544655","0.03686540946364403","0.03686540946364403","0.03686540946364403"
"775","0.039528027176856995","0.039528027176856995","0.039528027176856995","0.03781894966959953","0.03781894966959953","0.03781894966959953","0.039954304695129395","0.039954304695129395","0.039954304695129395"
"776","0.039179105311632156","0.039179105311632156","0.039179105311632156","0.03961740434169769","0.03961740434169769","0.03961740434169769","0.039566993713378906","0.039566993713378906","0.039566993713378906"
"777","0.04222538322210312","0.04222538322210312","0.04222538322210312","0.03942563384771347","0.03942563384771347","0.03942563384771347","0.04294370859861374","0.04294370859861374","0.04294370859861374"
"778","0.0358821302652359","0.0358821302652359","0.0358821302652359","0.03875291347503662","0.03875291347503662","0.03875291347503662","0.035905804485082626","0.035905804485082626","0.035905804485082626"
"779","0.03349930793046951","0.03349930793046951","0.03349930793046951","0.03475192189216614","0.03475192189216614","0.03475192189216614","0.03362751379609108","0.03362751379609108","0.03362751379609108"
"780","0.03506896272301674","0.03506896272301674","0.03506896272301674","0.03321439400315285","0.03321439400315285","0.03321439400315285","0.035353679209947586","0.035353679209947586","0.035353679209947586"
"781","0.03447837755084038","0.03447837755084038","0.03447837755084038","0.03402644023299217","0.03402644023299217","0.03402644023299217","0.03465729579329491","0.03465729579329491","0.03465729579329491"
"782","0.03346000611782074","0.03346000611782074","0.03346000611782074","0.033522725105285645","0.033522725105285645","0.033522725105285645","0.03361659124493599","0.03361659124493599","0.03361659124493599"
"783","0.033099617809057236","0.033099617809057236","0.033099617809057236","0.03339097276329994","0.03339097276329994","0.03339097276329994","0.03329694643616676","0.03329694643616676","0.03329694643616676"
"784","0.03486526384949684","0.03486526384949684","0.03486526384949684","0.0342567078769207","0.0342567078769207","0.0342567078769207","0.03482312336564064","0.03482312336564064","0.03482312336564064"
"785","0.03961236774921417","0.03961236774921417","0.03961236774921417","0.036057472229003906","0.036057472229003906","0.036057472229003906","0.03964829072356224","0.03964829072356224","0.03964829072356224"
"786","0.036073796451091766","0.036073796451091766","0.036073796451091766","0.036784738302230835","0.036784738302230835","0.036784738302230835","0.03606472164392471","0.03606472164392471","0.03606472164392471"
"787","0.03604479879140854","0.03604479879140854","0.03604479879140854","0.036188703030347824","0.036188703030347824","0.036188703030347824","0.03644104301929474","0.03644104301929474","0.03644104301929474"
"788","0.034114692360162735","0.034114692360162735","0.034114692360162735","0.03555215522646904","0.03555215522646904","0.03555215522646904","0.034241605550050735","0.034241605550050735","0.034241605550050735"
"789","0.032839760184288025","0.032839760184288025","0.032839760184288025","0.0339457243680954","0.0339457243680954","0.0339457243680954","0.0329815112054348","0.0329815112054348","0.0329815112054348"
"790","0.032700348645448685","0.032700348645448685","0.032700348645448685","0.032758891582489014","0.032758891582489014","0.032758891582489014","0.03297673910856247","0.03297673910856247","0.03297673910856247"
"791","0.031952761113643646","0.031952761113643646","0.031952761113643646","0.03212201967835426","0.03212201967835426","0.03212201967835426","0.03214903548359871","0.03214903548359871","0.03214903548359871"
"792","0.03524262085556984","0.03524262085556984","0.03524262085556984","0.032733093947172165","0.032733093947172165","0.032733093947172165","0.03570392727851868","0.03570392727851868","0.03570392727851868"
"793","0.03504112735390663","0.03504112735390663","0.03504112735390663","0.03357653319835663","0.03357653319835663","0.03357653319835663","0.035104598850011826","0.035104598850011826","0.035104598850011826"
"794","0.0341234989464283","0.0341234989464283","0.0341234989464283","0.03370508551597595","0.03370508551597595","0.03370508551597595","0.03434759005904198","0.03434759005904198","0.03434759005904198"
"795","0.0323808491230011","0.0323808491230011","0.0323808491230011","0.0324874073266983","0.0324874073266983","0.0324874073266983","0.032717131078243256","0.032717131078243256","0.032717131078243256"
"796","0.03277380019426346","0.03277380019426346","0.03277380019426346","0.03169186785817146","0.03169186785817146","0.03169186785817146","0.03316863998770714","0.03316863998770714","0.03316863998770714"
"797","0.0327584408223629","0.0327584408223629","0.0327584408223629","0.032383788377046585","0.032383788377046585","0.032383788377046585","0.03286028653383255","0.03286028653383255","0.03286028653383255"
"798","0.033272698521614075","0.033272698521614075","0.033272698521614075","0.032913755625486374","0.032913755625486374","0.032913755625486374","0.033571429550647736","0.033571429550647736","0.033571429550647736"
"799","0.032991789281368256","0.032991789281368256","0.032991789281368256","0.03317325562238693","0.03317325562238693","0.03317325562238693","0.03322505205869675","0.03322505205869675","0.03322505205869675"
"800","0.03226322680711746","0.03226322680711746","0.03226322680711746","0.032129883766174316","0.032129883766174316","0.032129883766174316","0.0324195995926857","0.0324195995926857","0.0324195995926857"
"801","0.034342315047979355","0.034342315047979355","0.034342315047979355","0.03235195204615593","0.03235195204615593","0.03235195204615593","0.034616418182849884","0.034616418182849884","0.034616418182849884"
"802","0.03294042870402336","0.03294042870402336","0.03294042870402336","0.03205366060137749","0.03205366060137749","0.03205366060137749","0.03301442041993141","0.03301442041993141","0.03301442041993141"
"803","0.0330083929002285","0.0330083929002285","0.0330083929002285","0.03240373730659485","0.03240373730659485","0.03240373730659485","0.033375028520822525","0.033375028520822525","0.033375028520822525"
"804","0.03352322429418564","0.03352322429418564","0.03352322429418564","0.03294365108013153","0.03294365108013153","0.03294365108013153","0.034083932638168335","0.034083932638168335","0.034083932638168335"
"805","0.03253817930817604","0.03253817930817604","0.03253817930817604","0.03225541487336159","0.03225541487336159","0.03225541487336159","0.03274242952466011","0.03274242952466011","0.03274242952466011"
"806","0.03445792943239212","0.03445792943239212","0.03445792943239212","0.033048368990421295","0.033048368990421295","0.033048368990421295","0.03488849103450775","0.03488849103450775","0.03488849103450775"
"807","0.033633552491664886","0.033633552491664886","0.033633552491664886","0.03256024792790413","0.03256024792790413","0.03256024792790413","0.033715832978487015","0.033715832978487015","0.033715832978487015"
"808","0.0328514501452446","0.0328514501452446","0.0328514501452446","0.033502474427223206","0.033502474427223206","0.033502474427223206","0.0331987701356411","0.0331987701356411","0.0331987701356411"
"809","0.03294830024242401","0.03294830024242401","0.03294830024242401","0.03260767459869385","0.03260767459869385","0.03260767459869385","0.03296052664518356","0.03296052664518356","0.03296052664518356"
"810","0.033027928322553635","0.033027928322553635","0.033027928322553635","0.032280080020427704","0.032280080020427704","0.032280080020427704","0.033299826085567474","0.033299826085567474","0.033299826085567474"
"811","0.033900171518325806","0.033900171518325806","0.033900171518325806","0.033068932592868805","0.033068932592868805","0.033068932592868805","0.034492120146751404","0.034492120146751404","0.034492120146751404"
"812","0.03251662477850914","0.03251662477850914","0.03251662477850914","0.03303586319088936","0.03303586319088936","0.03303586319088936","0.032634004950523376","0.032634004950523376","0.032634004950523376"
"813","0.03379089757800102","0.03379089757800102","0.03379089757800102","0.03346067667007446","0.03346067667007446","0.03346067667007446","0.03405993431806564","0.03405993431806564","0.03405993431806564"
"814","0.034095074981451035","0.034095074981451035","0.034095074981451035","0.033334556967020035","0.033334556967020035","0.033334556967020035","0.034640904515981674","0.034640904515981674","0.034640904515981674"
"815","0.03375961631536484","0.03375961631536484","0.03375961631536484","0.03385121002793312","0.03385121002793312","0.03385121002793312","0.033657945692539215","0.033657945692539215","0.033657945692539215"
"816","0.0350676067173481","0.0350676067173481","0.0350676067173481","0.034869033843278885","0.034869033843278885","0.034869033843278885","0.03529731184244156","0.03529731184244156","0.03529731184244156"
"817","0.03782223165035248","0.03782223165035248","0.03782223165035248","0.03587394580245018","0.03587394580245018","0.03587394580245018","0.03812635689973831","0.03812635689973831","0.03812635689973831"
"818","0.03930538520216942","0.03930538520216942","0.03930538520216942","0.03554227948188782","0.03554227948188782","0.03554227948188782","0.039494361728429794","0.039494361728429794","0.039494361728429794"
"819","0.03409726545214653","0.03409726545214653","0.03409726545214653","0.035507965832948685","0.035507965832948685","0.035507965832948685","0.03455839306116104","0.03455839306116104","0.03455839306116104"
"820","0.037174779921770096","0.037174779921770096","0.037174779921770096","0.035824697464704514","0.035824697464704514","0.035824697464704514","0.03775133565068245","0.03775133565068245","0.03775133565068245"
"821","0.03806287422776222","0.03806287422776222","0.03806287422776222","0.03568330407142639","0.03568330407142639","0.03568330407142639","0.03813672438263893","0.03813672438263893","0.03813672438263893"
"822","0.03325469791889191","0.03325469791889191","0.03325469791889191","0.03421952575445175","0.03421952575445175","0.03421952575445175","0.03321424499154091","0.03321424499154091","0.03321424499154091"
"823","0.032500848174095154","0.032500848174095154","0.032500848174095154","0.03330151364207268","0.03330151364207268","0.03330151364207268","0.03255300968885422","0.03255300968885422","0.03255300968885422"
"824","0.034050773829221725","0.034050773829221725","0.034050773829221725","0.03375394642353058","0.03375394642353058","0.03375394642353058","0.03413328155875206","0.03413328155875206","0.03413328155875206"
"825","0.03664538636803627","0.03664538636803627","0.03664538636803627","0.034013666212558746","0.034013666212558746","0.034013666212558746","0.03675881028175354","0.03675881028175354","0.03675881028175354"
"826","0.036503732204437256","0.036503732204437256","0.036503732204437256","0.034080661833286285","0.034080661833286285","0.034080661833286285","0.03660987317562103","0.03660987317562103","0.03660987317562103"
"827","0.0349915474653244","0.0349915474653244","0.0349915474653244","0.03407673165202141","0.03407673165202141","0.03407673165202141","0.035018276423215866","0.035018276423215866","0.035018276423215866"
"828","0.038698893040418625","0.038698893040418625","0.038698893040418625","0.03540867939591408","0.03540867939591408","0.03540867939591408","0.03894142806529999","0.03894142806529999","0.03894142806529999"
"829","0.03657440468668938","0.03657440468668938","0.03657440468668938","0.0357150062918663","0.0357150062918663","0.0357150062918663","0.0370643176138401","0.0370643176138401","0.0370643176138401"
"830","0.03223099559545517","0.03223099559545517","0.03223099559545517","0.03385715186595917","0.03385715186595917","0.03385715186595917","0.03234253451228142","0.03234253451228142","0.03234253451228142"
"831","0.03287271037697792","0.03287271037697792","0.03287271037697792","0.03305679187178612","0.03305679187178612","0.03305679187178612","0.03284928947687149","0.03284928947687149","0.03284928947687149"
"832","0.03150959685444832","0.03150959685444832","0.03150959685444832","0.032185837626457214","0.032185837626457214","0.032185837626457214","0.03157210722565651","0.03157210722565651","0.03157210722565651"
"833","0.03250361606478691","0.03250361606478691","0.03250361606478691","0.031525734812021255","0.031525734812021255","0.031525734812021255","0.03271043300628662","0.03271043300628662","0.03271043300628662"
"834","0.03277037292718887","0.03277037292718887","0.03277037292718887","0.031824562698602676","0.031824562698602676","0.031824562698602676","0.033136673271656036","0.033136673271656036","0.033136673271656036"
"835","0.03619351238012314","0.03619351238012314","0.03619351238012314","0.03238491714000702","0.03238491714000702","0.03238491714000702","0.036779746413230896","0.036779746413230896","0.036779746413230896"
"836","0.03277844563126564","0.03277844563126564","0.03277844563126564","0.033389560878276825","0.033389560878276825","0.033389560878276825","0.03302466496825218","0.03302466496825218","0.03302466496825218"
"837","0.03289587050676346","0.03289587050676346","0.03289587050676346","0.0333518348634243","0.0333518348634243","0.0333518348634243","0.0331883504986763","0.0331883504986763","0.0331883504986763"
"838","0.03668905794620514","0.03668905794620514","0.03668905794620514","0.03435247763991356","0.03435247763991356","0.03435247763991356","0.03701576590538025","0.03701576590538025","0.03701576590538025"
"839","0.03236183896660805","0.03236183896660805","0.03236183896660805","0.033486783504486084","0.033486783504486084","0.033486783504486084","0.03269888833165169","0.03269888833165169","0.03269888833165169"
"840","0.03138616308569908","0.03138616308569908","0.03138616308569908","0.03176329657435417","0.03176329657435417","0.03176329657435417","0.031686652451753616","0.031686652451753616","0.031686652451753616"
"841","0.03219432011246681","0.03219432011246681","0.03219432011246681","0.031978484243154526","0.031978484243154526","0.031978484243154526","0.03227536380290985","0.03227536380290985","0.03227536380290985"
"842","0.033529579639434814","0.033529579639434814","0.033529579639434814","0.032015275210142136","0.032015275210142136","0.032015275210142136","0.034035228192806244","0.034035228192806244","0.034035228192806244"
"843","0.03248777613043785","0.03248777613043785","0.03248777613043785","0.03183350712060928","0.03183350712060928","0.03183350712060928","0.03268476203083992","0.03268476203083992","0.03268476203083992"
"844","0.03205180913209915","0.03205180913209915","0.03205180913209915","0.03204444423317909","0.03204444423317909","0.03204444423317909","0.032392777502536774","0.032392777502536774","0.032392777502536774"
"845","0.03216959908604622","0.03216959908604622","0.03216959908604622","0.03145119920372963","0.03145119920372963","0.03145119920372963","0.03243515267968178","0.03243515267968178","0.03243515267968178"
"846","0.03361090272665024","0.03361090272665024","0.03361090272665024","0.03090716525912285","0.03090716525912285","0.03090716525912285","0.03379685431718826","0.03379685431718826","0.03379685431718826"
"847","0.035598043352365494","0.035598043352365494","0.035598043352365494","0.03169531002640724","0.03169531002640724","0.03169531002640724","0.03582341969013214","0.03582341969013214","0.03582341969013214"
"848","0.03336536884307861","0.03336536884307861","0.03336536884307861","0.03236306831240654","0.03236306831240654","0.03236306831240654","0.03340503200888634","0.03340503200888634","0.03340503200888634"
"849","0.03101193532347679","0.03101193532347679","0.03101193532347679","0.031702619045972824","0.031702619045972824","0.031702619045972824","0.031180081889033318","0.031180081889033318","0.031180081889033318"
"850","0.03333255276083946","0.03333255276083946","0.03333255276083946","0.031886786222457886","0.031886786222457886","0.031886786222457886","0.033657703548669815","0.033657703548669815","0.033657703548669815"
"851","0.03662250563502312","0.03662250563502312","0.03662250563502312","0.033968374133110046","0.033968374133110046","0.033968374133110046","0.03722613304853439","0.03722613304853439","0.03722613304853439"
"852","0.033899713307619095","0.033899713307619095","0.033899713307619095","0.03386564552783966","0.03386564552783966","0.03386564552783966","0.03394617512822151","0.03394617512822151","0.03394617512822151"
"853","0.032954104244709015","0.032954104244709015","0.032954104244709015","0.03220297396183014","0.03220297396183014","0.03220297396183014","0.03316285461187363","0.03316285461187363","0.03316285461187363"
"854","0.03252728283405304","0.03252728283405304","0.03252728283405304","0.03263227641582489","0.03263227641582489","0.03263227641582489","0.03252861276268959","0.03252861276268959","0.03252861276268959"
"855","0.03187553584575653","0.03187553584575653","0.03187553584575653","0.03176160901784897","0.03176160901784897","0.03176160901784897","0.03186163678765297","0.03186163678765297","0.03186163678765297"
"856","0.03235354274511337","0.03235354274511337","0.03235354274511337","0.03135443106293678","0.03135443106293678","0.03135443106293678","0.03240172564983368","0.03240172564983368","0.03240172564983368"
"857","0.031971655786037445","0.031971655786037445","0.031971655786037445","0.031543079763650894","0.031543079763650894","0.031543079763650894","0.03223683312535286","0.03223683312535286","0.03223683312535286"
"858","0.031075896695256233","0.031075896695256233","0.031075896695256233","0.030962791293859482","0.030962791293859482","0.030962791293859482","0.03136307746171951","0.03136307746171951","0.03136307746171951"
"859","0.03932279720902443","0.03932279720902443","0.03932279720902443","0.034152619540691376","0.034152619540691376","0.034152619540691376","0.038146208971738815","0.038146208971738815","0.038146208971738815"
"860","0.03786380961537361","0.03786380961537361","0.03786380961537361","0.03544564172625542","0.03544564172625542","0.03544564172625542","0.03645101934671402","0.03645101934671402","0.03645101934671402"
"861","0.03281716629862785","0.03281716629862785","0.03281716629862785","0.0331578254699707","0.0331578254699707","0.0331578254699707","0.03239484503865242","0.03239484503865242","0.03239484503865242"
"862","0.03198377788066864","0.03198377788066864","0.03198377788066864","0.03129381313920021","0.03129381313920021","0.03129381313920021","0.03194772079586983","0.03194772079586983","0.03194772079586983"
"863","0.03242778033018112","0.03242778033018112","0.03242778033018112","0.031169144436717033","0.031169144436717033","0.031169144436717033","0.03264598548412323","0.03264598548412323","0.03264598548412323"
"864","0.03381415829062462","0.03381415829062462","0.03381415829062462","0.031547222286462784","0.031547222286462784","0.031547222286462784","0.034363504499197006","0.034363504499197006","0.034363504499197006"
"865","0.0326419472694397","0.0326419472694397","0.0326419472694397","0.03236974775791168","0.03236974775791168","0.03236974775791168","0.03278892859816551","0.03278892859816551","0.03278892859816551"
"866","0.033440232276916504","0.033440232276916504","0.033440232276916504","0.032629694789648056","0.032629694789648056","0.032629694789648056","0.03358076885342598","0.03358076885342598","0.03358076885342598"
"867","0.03182606026530266","0.03182606026530266","0.03182606026530266","0.032608386129140854","0.032608386129140854","0.032608386129140854","0.03202911093831062","0.03202911093831062","0.03202911093831062"
"868","0.03228512033820152","0.03228512033820152","0.03228512033820152","0.03135165199637413","0.03135165199637413","0.03135165199637413","0.03260331228375435","0.03260331228375435","0.03260331228375435"
"869","0.033337485045194626","0.033337485045194626","0.033337485045194626","0.03163178637623787","0.03163178637623787","0.03163178637623787","0.03348156809806824","0.03348156809806824","0.03348156809806824"
"870","0.03227100521326065","0.03227100521326065","0.03227100521326065","0.03175623342394829","0.03175623342394829","0.03175623342394829","0.03239898383617401","0.03239898383617401","0.03239898383617401"
"871","0.03451815992593765","0.03451815992593765","0.03451815992593765","0.032199881970882416","0.032199881970882416","0.032199881970882416","0.03492135927081108","0.03492135927081108","0.03492135927081108"
"872","0.03310886397957802","0.03310886397957802","0.03310886397957802","0.033831801265478134","0.033831801265478134","0.033831801265478134","0.03356494754552841","0.03356494754552841","0.03356494754552841"
"873","0.038844406604766846","0.038844406604766846","0.038844406604766846","0.034611910581588745","0.034611910581588745","0.034611910581588745","0.03893124684691429","0.03893124684691429","0.03893124684691429"
"874","0.03494224697351456","0.03494224697351456","0.03494224697351456","0.03473452106118202","0.03473452106118202","0.03473452106118202","0.035049259662628174","0.035049259662628174","0.035049259662628174"
"875","0.03341696038842201","0.03341696038842201","0.03341696038842201","0.03211912885308266","0.03211912885308266","0.03211912885308266","0.033419352024793625","0.033419352024793625","0.033419352024793625"
"876","0.03228773921728134","0.03228773921728134","0.03228773921728134","0.032376665621995926","0.032376665621995926","0.032376665621995926","0.03234580159187317","0.03234580159187317","0.03234580159187317"
"877","0.031004462391138077","0.031004462391138077","0.031004462391138077","0.03197240084409714","0.03197240084409714","0.03197240084409714","0.031156357377767563","0.031156357377767563","0.031156357377767563"
"878","0.0324748195707798","0.0324748195707798","0.0324748195707798","0.032090917229652405","0.032090917229652405","0.032090917229652405","0.03246307745575905","0.03246307745575905","0.03246307745575905"
"879","0.0320018008351326","0.0320018008351326","0.0320018008351326","0.032530345022678375","0.032530345022678375","0.032530345022678375","0.03164500743150711","0.03164500743150711","0.03164500743150711"
"880","0.03237367793917656","0.03237367793917656","0.03237367793917656","0.03251738101243973","0.03251738101243973","0.03251738101243973","0.032163556665182114","0.032163556665182114","0.032163556665182114"
"881","0.03246336802840233","0.03246336802840233","0.03246336802840233","0.03078225627541542","0.03078225627541542","0.03078225627541542","0.032660696655511856","0.032660696655511856","0.032660696655511856"
"882","0.03184625133872032","0.03184625133872032","0.03184625133872032","0.031558454036712646","0.031558454036712646","0.031558454036712646","0.03200690820813179","0.03200690820813179","0.03200690820813179"
"883","0.031200384721159935","0.031200384721159935","0.031200384721159935","0.03169429674744606","0.03169429674744606","0.03169429674744606","0.03128091245889664","0.03128091245889664","0.03128091245889664"
"884","0.03195097669959068","0.03195097669959068","0.03195097669959068","0.030420465394854546","0.030420465394854546","0.030420465394854546","0.03203051909804344","0.03203051909804344","0.03203051909804344"
"885","0.031622264534235","0.031622264534235","0.031622264534235","0.030742309987545013","0.030742309987545013","0.030742309987545013","0.03193006291985512","0.03193006291985512","0.03193006291985512"
"886","0.03547824174165726","0.03547824174165726","0.03547824174165726","0.031094521284103394","0.031094521284103394","0.031094521284103394","0.03601851314306259","0.03601851314306259","0.03601851314306259"
"887","0.03243020921945572","0.03243020921945572","0.03243020921945572","0.03251257911324501","0.03251257911324501","0.03251257911324501","0.0328017994761467","0.0328017994761467","0.0328017994761467"
"888","0.031734809279441833","0.031734809279441833","0.031734809279441833","0.031103763729333878","0.031103763729333878","0.031103763729333878","0.03195108473300934","0.03195108473300934","0.03195108473300934"
"889","0.03121761418879032","0.03121761418879032","0.03121761418879032","0.030773337930440903","0.030773337930440903","0.030773337930440903","0.03141133487224579","0.03141133487224579","0.03141133487224579"
"890","0.032264091074466705","0.032264091074466705","0.032264091074466705","0.031700968742370605","0.031700968742370605","0.031700968742370605","0.03247808665037155","0.03247808665037155","0.03247808665037155"
"891","0.03861148655414581","0.03861148655414581","0.03861148655414581","0.03600376471877098","0.03600376471877098","0.03600376471877098","0.038758523762226105","0.038758523762226105","0.038758523762226105"
"892","0.03401915729045868","0.03401915729045868","0.03401915729045868","0.0354713536798954","0.0354713536798954","0.0354713536798954","0.034490179270505905","0.034490179270505905","0.034490179270505905"
"893","0.03262094408273697","0.03262094408273697","0.03262094408273697","0.0318816676735878","0.0318816676735878","0.0318816676735878","0.032968271523714066","0.032968271523714066","0.032968271523714066"
"894","0.032934606075286865","0.032934606075286865","0.032934606075286865","0.03264246881008148","0.03264246881008148","0.03264246881008148","0.03340476378798485","0.03340476378798485","0.03340476378798485"
"895","0.03153257071971893","0.03153257071971893","0.03153257071971893","0.03185078129172325","0.03185078129172325","0.03185078129172325","0.03179095685482025","0.03179095685482025","0.03179095685482025"
"896","0.03404916450381279","0.03404916450381279","0.03404916450381279","0.0321965366601944","0.0321965366601944","0.0321965366601944","0.034430403262376785","0.034430403262376785","0.034430403262376785"
"897","0.034415509551763535","0.034415509551763535","0.034415509551763535","0.03267078101634979","0.03267078101634979","0.03267078101634979","0.03435996547341347","0.03435996547341347","0.03435996547341347"
"898","0.032037850469350815","0.032037850469350815","0.032037850469350815","0.0317658931016922","0.0317658931016922","0.0317658931016922","0.03221004083752632","0.03221004083752632","0.03221004083752632"
"899","0.031999848783016205","0.031999848783016205","0.031999848783016205","0.03162394464015961","0.03162394464015961","0.03162394464015961","0.03203071281313896","0.03203071281313896","0.03203071281313896"
"900","0.03091621771454811","0.03091621771454811","0.03091621771454811","0.03129838407039642","0.03129838407039642","0.03129838407039642","0.030911657959222794","0.030911657959222794","0.030911657959222794"
"901","0.030532173812389374","0.030532173812389374","0.030532173812389374","0.031077533960342407","0.031077533960342407","0.031077533960342407","0.030739421024918556","0.030739421024918556","0.030739421024918556"
"902","0.03294806927442551","0.03294806927442551","0.03294806927442551","0.031520627439022064","0.031520627439022064","0.031520627439022064","0.03319361433386803","0.03319361433386803","0.03319361433386803"
"903","0.03125037997961044","0.03125037997961044","0.03125037997961044","0.031192492693662643","0.031192492693662643","0.031192492693662643","0.03147736191749573","0.03147736191749573","0.03147736191749573"
"904","0.03050750307738781","0.03050750307738781","0.03050750307738781","0.030506977811455727","0.030506977811455727","0.030506977811455727","0.03057560697197914","0.03057560697197914","0.03057560697197914"
